item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units
Syrup Powerade,02/04/2014,Beverage 4316,gal,4.5,0.0,0.0,0,0,0.0,0,3.5,6.89,24.115,1.0
Tea Bag Brew Lipton,02/04/2014,Beverage 4316,ea,27.0,0.0,0.0,0,0,0.0,0,11.0,1.0387000000000002,11.425700000000003,16.0
Water (bottle),02/04/2014,Beverage 4316,bottle,94.0,0.0,0.0,0,0,0.0,0,65.0,0.28250000000000003,18.3625,29.0
JJ Lunch Box,02/04/2014,Catering 4320,ea,121.0,0.0,0.0,0,0,0.0,0,116.0,0.3234,37.5144,5.0
"Tray Cater Cmbo 12"" w / dome lid",02/04/2014,Catering 4320,each,25.0,0.0,0.0,0,0,0.0,0,22.0,0.956,21.032,3.0
"Tray Cater Cmbo 16"" w / dome lid",02/04/2014,Catering 4320,each,25.0,0.0,0.0,0,0,0.0,0,19.0,1.776,33.744,6.0
Party Tray Bags,02/04/2014,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,02/11/2014,Bread 4311,ea,342.0,966.0,0.0,0,0,966.0,0,397.0,0.4231,167.9707,911.0
Wheat,02/11/2014,Bread 4311,ea,48.0,32.0,0.0,0,0,32.0,0,36.0,1.4225,51.21,44.0
Avo Fresco,02/11/2014,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,02/11/2014,Food 4312,lb,25.425,34.35,0.0,0,0,34.35,0,29.75,3.0977008403361346,92.1566,30.025000000000006
Salami,02/11/2014,Food 4312,lb,26.925,36.2,0.0,0,0,36.2,0,33.1,2.920501510574018,96.6686,30.025
Ham,02/11/2014,Food 4312,lb,83.5,77.6,0.0,0,0,77.6,0,72.25,2.289299653979239,165.4019,88.85
Turkey,02/11/2014,Food 4312,lb,92.5,123.3,0.0,0,0,123.3,0,110.75,2.8870004514672685,319.7353,105.05000000000001
Beef,02/11/2014,Food 4312,lb,71.56,51.5,0.0,0,0,51.5,0,73.0,4.0778,297.6794,50.06
Bacon,02/11/2014,Food 4312,ea,760.0,1200.0,0.0,0,0,1200.0,0,725.0,0.19080000000000003,138.33,1235.0
Cheese,02/11/2014,Food 4312,lb,48.54,139.82,0.0,0,0,139.82,0,83.45,2.4511000599161172,204.5443,104.90999999999998
Mayonnaise,02/11/2014,Food 4312,gal mayo,45.5,12.0,0.0,0,0,12.0,0,48.0,9.131,438.288,9.5
Oil,02/11/2014,Food 4312,gal oil,10.2,0.0,0.0,0,0,0.0,0,9.5,8.6,81.7,0.6999999999999993
Vinegar,02/11/2014,Food 4312,gal vinegar,10.2,0.0,0.0,0,0,0.0,0,9.25,5.895697297297298,54.53520000000001,0.9499999999999993
Avocado,02/11/2014,Food 4312,avo can,19.0,0.0,0.0,0,0,0.0,0,8.5,3.245,27.5825,10.5
Peppers Cherry,02/11/2014,Food 4312,Gal Peppers,22.2,4.0,0.0,0,0,4.0,0,23.5,7.67,180.245,2.6999999999999993
Mustard Dijon,02/11/2014,Food 4312,jar dijon,14.9,0.0,0.0,0,0,0.0,0,13.0,5.5645,72.3385,1.9000000000000004
Soy Sauce,02/11/2014,Food 4312,gal soy,3.5,0.0,0.0,0,0,0.0,0,3.4,9.547500000000001,32.4615,0.10000000000000009
Tuna,02/11/2014,Food 4312,can tuna,14.6,6.0,0.0,0,0,6.0,0,16.5,10.49070303030303,173.0966,4.100000000000001
Pam Spray,02/11/2014,Food 4312,ea,6.0,0.0,0.0,0,0,0.0,0,6.0,2.4967,14.9802,0.0
Oregano,02/11/2014,Food 4312,cont oregano,2.8,0.0,0.0,0,0,0.0,0,2.7,20.803,56.1681,0.09999999999999964
Basil,02/11/2014,Food 4312,cont basil,5.8,0.0,0.0,0,0,0.0,0,5.7,5.0,28.5,0.09999999999999964
Sugar,02/11/2014,Food 4312,lb,5.0,50.0,0.0,0,0,50.0,0,30.0,0.4159,12.477,25.0
Mayo Packets,02/11/2014,Food 4312,Box 204,1.8,0.0,0.0,0,0,0.0,0,1.0,20.89,20.89,0.8
Mustard Packets,02/11/2014,Food 4312,Box 500,1.8,0.0,0.0,0,0,0.0,0,1.25,7.590000000000001,9.4875,0.55
Sweet n Low Packets,02/11/2014,Food 4312,Case  3000,0.8,0.0,0.0,0,0,0.0,0,0.8,18.49,14.792,0.0
Pickles,02/11/2014,Sides 4313,ea,113.0,72.0,0.0,0,0,72.0,0,60.0,0.38389999999999996,23.034,125.0
Chip JJ Reg ,02/11/2014,Sides 4313,ea,75.0,240.0,0.0,0,0,240.0,0,214.0,0.37000000000000005,79.18,101.0
Chip JJ BBQ ,02/11/2014,Sides 4313,ea,220.0,180.0,0.0,0,0,180.0,0,211.0,0.3715,78.3865,189.0
Chip JJ Jalapeno ,02/11/2014,Sides 4313,ea,152.0,180.0,0.0,0,0,180.0,0,241.0,0.3718,89.6038,91.0
Chip JJ S&V ,02/11/2014,Sides 4313,ea,64.0,240.0,0.0,0,0,240.0,0,195.0,0.3705,72.2475,109.0
Chip JJ Skinny ,02/11/2014,Sides 4313,ea,173.0,0.0,0.0,0,0,0.0,0,149.0,0.44389999999999996,66.1411,24.0
Cookie Oatmeal Raisin,02/11/2014,Sides 4313,ea,95.0,0.0,0.0,0,0,0.0,0,41.0,0.486,19.926,54.0
Cookie JJ Triple Choc Chip,02/11/2014,Sides 4313,ea,94.0,112.0,0.0,0,0,112.0,0,96.0,0.5574,53.510400000000004,110.0
Cup Plas 12oz Trans Soft - Paper Cat,02/11/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,02/11/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,02/11/2014,Paper 4314,ea,754.0,1000.0,0.0,0,0,1000.0,0,1129.0,0.034699999999999995,39.17629999999999,625.0
Lid 22oz JJ,02/11/2014,Paper 4314,ea,879.0,0.0,0.0,0,0,0.0,0,269.0,0.0114,3.0666,610.0
Cup 30oz JJ,02/11/2014,Paper 4314,ea,1132.0,0.0,0.0,0,0,0.0,0,932.0,0.0578,53.8696,200.0
Lid 30oz JJ,02/11/2014,Paper 4314,ea,1576.0,0.0,0.0,0,0,0.0,0,1331.0,0.0193,25.6883,245.0
Napkins,02/11/2014,Paper 4314,Pack 284,4.0,12.0,0.0,0,0,12.0,0,10.0,2.8817,28.817,6.0
Bags 8# JJ,02/11/2014,Paper 4314,Box 1000,0.4,1.0,0.0,0,0,1.0,0,0.75,42.919999999999995,32.19,0.6499999999999999
Wrap Sandwich,02/11/2014,Paper 4314,Box 1000,2.0,3.0,0.0,0,0,3.0,0,3.0,21.9833,65.9499,2.0
8X10 Port Pap.,02/11/2014,Paper 4314,Box 500,7.5,12.0,0.0,0,0,12.0,0,12.0,2.6342,31.6104,7.5
Straws,02/11/2014,Paper 4314,Box 300,19.5,0.0,0.0,0,0,0.0,0,17.0,1.8825,32.0025,1.5
Pan Liners,02/11/2014,Paper 4314,Box 1000,1.0,0.0,0.0,0,0,0.0,0,1.0,30.27,30.27,0.0
Mylar,02/11/2014,Paper 4314,roll 5280,1.5,0.0,0.0,0,0,0.0,0,1.3,84.64,110.03200000000001,0.19999999999999996
Cucumber,02/11/2014,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.99,0.0,0.0
Iceburg Head ,02/11/2014,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,02/11/2014,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,02/11/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,02/11/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,02/11/2014,Produce 4315,Head Let,95.0,72.0,0.0,0,0,72.0,0,23.0,0.5432,12.4936,144.0
Tomatoes,02/11/2014,Produce 4315,lb,122.5,75.0,0.0,0,0,75.0,0,52.5,0.545,28.6125,145.0
Onions,02/11/2014,Produce 4315,lb,20.0,50.0,0.0,0,0,50.0,0,45.0,0.419,18.855,25.0
Celery,02/11/2014,Produce 4315,stalk,5.0,0.0,0.0,0,0,0.0,0,0.0,0.7374,0.0,5.0
Cucumbers,02/11/2014,Produce 4315,ea,12.0,0.0,0.0,0,0,0.0,0,7.0,0.7878999999999999,5.5153,5.0
Syrup Coke,02/11/2014,Beverage 4316,gal,5.0,0.0,0.0,0,0,0.0,0,2.0,13.1463,26.2926,3.0
Syrup Diet Coke,02/11/2014,Beverage 4316,gal,5.0,0.0,0.0,0,0,0.0,0,2.0,13.1801,26.3602,3.0
Syrup Sprite,02/11/2014,Beverage 4316,gal,2.5,0.0,0.0,0,0,0.0,0,1.0,13.1314,13.1314,1.5
Syrup Lemonade Light,02/11/2014,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,1.5,14.304533333333334,21.4568,1.5
Syrup Mello Yellow,02/11/2014,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,1.0,13.7335,13.7335,2.0
Syrup Dr. Pepper,02/11/2014,Beverage 4316,gal,3.0,5.0,0.0,0,0,5.0,0,3.0,12.9413,38.8239,5.0
Syrup Cherry Coke,02/11/2014,Beverage 4316,gal,2.5,5.0,0.0,0,0,5.0,0,5.5,13.19010909090909,72.5456,2.0
Syrup Powerade,02/11/2014,Beverage 4316,gal,3.5,0.0,0.0,0,0,0.0,0,1.5,6.890000000000001,10.335,2.0
Tea Bag Brew Lipton,02/11/2014,Beverage 4316,ea,11.0,24.0,0.0,0,0,24.0,0,24.0,0.9859,23.6616,11.0
Water (bottle),02/11/2014,Beverage 4316,bottle,65.0,48.0,0.0,0,0,48.0,0,83.0,0.28250000000000003,23.4475,30.0
JJ Lunch Box,02/11/2014,Catering 4320,ea,116.0,0.0,0.0,0,0,0.0,0,89.0,0.32339999999999997,28.7826,27.0
"Tray Cater Cmbo 12"" w / dome lid",02/11/2014,Catering 4320,each,22.0,0.0,0.0,0,0,0.0,0,21.0,0.9560000000000001,20.076,1.0
"Tray Cater Cmbo 16"" w / dome lid",02/11/2014,Catering 4320,each,19.0,0.0,0.0,0,0,0.0,0,17.0,1.776,30.192,2.0
Party Tray Bags,02/11/2014,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,02/18/2014,Bread 4311,ea,397.0,924.0,0.0,0,0,924.0,0,254.0,0.4231,107.4674,1067.0
Wheat,02/18/2014,Bread 4311,ea,36.0,32.0,0.0,0,0,32.0,0,19.0,1.4225,27.027500000000003,49.0
Avo Fresco,02/18/2014,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,02/18/2014,Food 4312,lb,29.75,36.6,0.0,0,0,36.6,0,30.75,3.10780162601626,95.5649,35.599999999999994
Salami,02/18/2014,Food 4312,lb,33.1,37.05,0.0,0,0,37.05,0,37.75,2.9558993377483445,111.5852,32.400000000000006
Ham,02/18/2014,Food 4312,lb,72.25,117.05,0.0,0,0,117.05,0,63.0,2.2674000000000003,142.8462,126.30000000000001
Turkey,02/18/2014,Food 4312,lb,110.75,100.55,0.0,0,0,100.55,0,71.5,2.8476,203.6034,139.8
Beef,02/18/2014,Food 4312,lb,73.0,48.35,0.0,0,0,48.35,0,35.0,4.1109,143.8815,86.35
Bacon,02/18/2014,Food 4312,ea,725.0,1200.0,0.0,0,0,1200.0,0,600.0,0.1916,114.96,1325.0
Cheese,02/18/2014,Food 4312,lb,83.45,105.08,0.0,0,0,105.08,0,31.5,2.4501015873015874,77.1782,157.03
Mayonnaise,02/18/2014,Food 4312,gal mayo,48.0,12.0,0.0,0,0,12.0,0,49.0,9.0719,444.5231,11.0
Oil,02/18/2014,Food 4312,gal oil,9.5,0.0,0.0,0,0,0.0,0,8.5,8.6,73.1,1.0
Vinegar,02/18/2014,Food 4312,gal vinegar,9.25,0.0,0.0,0,0,0.0,0,8.5,5.895705882352941,50.1135,0.75
Avocado,02/18/2014,Food 4312,avo can,8.5,24.0,0.0,0,0,24.0,0,11.0,3.245,35.695,21.5
Peppers Cherry,02/18/2014,Food 4312,Gal Peppers,23.5,0.0,0.0,0,0,0.0,0,11.0,7.670000000000001,84.37,12.5
Mustard Dijon,02/18/2014,Food 4312,jar dijon,13.0,0.0,0.0,0,0,0.0,0,3.4,5.5645,18.9193,9.6
Soy Sauce,02/18/2014,Food 4312,gal soy,3.4,0.0,0.0,0,0,0.0,0,3.4,9.547500000000001,32.4615,0.0
Tuna,02/18/2014,Food 4312,can tuna,16.5,0.0,0.0,0,0,0.0,0,10.5,10.490704761904762,110.1524,6.0
Pam Spray,02/18/2014,Food 4312,ea,6.0,0.0,0.0,0,0,0.0,0,6.0,2.4967,14.9802,0.0
Oregano,02/18/2014,Food 4312,cont oregano,2.7,0.0,0.0,0,0,0.0,0,2.6,20.803,54.0878,0.10000000000000009
Basil,02/18/2014,Food 4312,cont basil,5.7,0.0,0.0,0,0,0.0,0,5.6,5.0,28.0,0.10000000000000053
Sugar,02/18/2014,Food 4312,lb,30.0,0.0,0.0,0,0,0.0,0,15.0,0.4159,6.2385,15.0
Mayo Packets,02/18/2014,Food 4312,Box 204,1.0,1.0,0.0,0,0,1.0,0,1.25,20.026320000000002,25.0329,0.75
Mustard Packets,02/18/2014,Food 4312,Box 500,1.25,0.0,0.0,0,0,0.0,0,1.25,7.590000000000001,9.4875,0.0
Sweet n Low Packets,02/18/2014,Food 4312,Case  3000,0.8,0.0,0.0,0,0,0.0,0,0.8,18.49,14.792,0.0
Pickles,02/18/2014,Sides 4313,ea,60.0,144.0,0.0,0,0,144.0,0,92.0,0.3839,35.3188,112.0
Chip JJ Reg ,02/18/2014,Sides 4313,ea,214.0,120.0,0.0,0,0,120.0,0,68.0,0.37,25.16,266.0
Chip JJ BBQ ,02/18/2014,Sides 4313,ea,211.0,240.0,0.0,0,0,240.0,0,71.0,0.3706,26.3126,380.0
Chip JJ Jalapeno ,02/18/2014,Sides 4313,ea,241.0,180.0,0.0,0,0,180.0,0,100.0,0.371,37.1,321.0
Chip JJ S&V ,02/18/2014,Sides 4313,ea,195.0,120.0,0.0,0,0,120.0,0,27.0,0.3703,9.9981,288.0
Chip JJ Skinny ,02/18/2014,Sides 4313,ea,149.0,60.0,0.0,0,0,60.0,0,105.0,0.4414,46.347,104.0
Cookie Oatmeal Raisin,02/18/2014,Sides 4313,ea,41.0,56.0,0.0,0,0,56.0,0,56.0,0.4727,26.4712,41.0
Cookie JJ Triple Choc Chip,02/18/2014,Sides 4313,ea,96.0,112.0,0.0,0,0,112.0,0,112.0,0.5548,62.13759999999999,96.0
Cup Plas 12oz Trans Soft - Paper Cat,02/18/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,02/18/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,02/18/2014,Paper 4314,ea,1129.0,0.0,0.0,0,0,0.0,0,416.0,0.0347,14.4352,713.0
Lid 22oz JJ,02/18/2014,Paper 4314,ea,269.0,1000.0,0.0,0,0,1000.0,0,860.0,0.0114,9.804,409.0
Cup 30oz JJ,02/18/2014,Paper 4314,ea,932.0,0.0,0.0,0,0,0.0,0,718.0,0.0578,41.5004,214.0
Lid 30oz JJ,02/18/2014,Paper 4314,ea,1331.0,0.0,0.0,0,0,0.0,0,1260.0,0.0193,24.318,71.0
Napkins,02/18/2014,Paper 4314,Pack 284,10.0,0.0,0.0,0,0,0.0,0,3.0,2.8817,8.6451,7.0
Bags 8# JJ,02/18/2014,Paper 4314,Box 1000,0.75,0.0,0.0,0,0,0.0,0,0.25,42.92,10.73,0.5
Wrap Sandwich,02/18/2014,Paper 4314,Box 1000,3.0,3.0,0.0,0,0,3.0,0,3.5,21.983314285714282,76.9416,2.5
8X10 Port Pap.,02/18/2014,Paper 4314,Box 500,12.0,12.0,0.0,0,0,12.0,0,12.0,2.6342,31.6104,12.0
Straws,02/18/2014,Paper 4314,Box 300,17.0,0.0,0.0,0,0,0.0,0,14.5,1.8825034482758638,27.2963,1.5
Pan Liners,02/18/2014,Paper 4314,Box 1000,1.0,0.0,0.0,0,0,0.0,0,1.0,30.27,30.27,0.0
Mylar,02/18/2014,Paper 4314,roll 5280,1.3,0.0,0.0,0,0,0.0,0,1.0,84.64,84.64,0.30000000000000004
Cucumber,02/18/2014,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.99,0.0,0.0
Iceburg Head ,02/18/2014,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,02/18/2014,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,02/18/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,02/18/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,02/18/2014,Produce 4315,Head Let,23.0,120.0,0.0,0,0,120.0,0,61.0,0.6542,39.9062,82.0
Tomatoes,02/18/2014,Produce 4315,lb,52.5,175.0,25.0,0,0,200.0,0,75.0,0.6316999999999999,47.3775,177.5
Onions,02/18/2014,Produce 4315,lb,45.0,50.0,0.0,0,0,50.0,0,65.0,0.3972,25.818,30.0
Celery,02/18/2014,Produce 4315,stalk,0.0,6.0,0.0,0,0,6.0,0,3.0,1.38,4.14,3.0
Cucumbers,02/18/2014,Produce 4315,ea,7.0,43.0,0.0,0,0,43.0,0,16.0,0.7088,11.3408,34.0
Syrup Coke,02/18/2014,Beverage 4316,gal,2.0,5.0,0.0,0,0,5.0,0,5.5,13.193,72.5615,1.5
Syrup Diet Coke,02/18/2014,Beverage 4316,gal,2.0,5.0,0.0,0,0,5.0,0,5.0,13.2018,66.009,2.0
Syrup Sprite,02/18/2014,Beverage 4316,gal,1.0,5.0,0.0,0,0,5.0,0,5.0,13.1983,65.9915,1.0
Syrup Lemonade Light,02/18/2014,Beverage 4316,gal,1.5,2.5,0.0,0,0,2.5,0,2.5,14.32672,35.8168,1.5
Syrup Mello Yellow,02/18/2014,Beverage 4316,gal,1.0,2.5,0.0,0,0,2.5,0,2.5,13.766720000000001,34.4168,1.0
Syrup Dr. Pepper,02/18/2014,Beverage 4316,gal,3.0,5.0,0.0,0,0,5.0,0,5.5,12.94690909090909,71.208,2.5
Syrup Cherry Coke,02/18/2014,Beverage 4316,gal,5.5,0.0,0.0,0,0,0.0,0,1.5,13.190133333333334,19.7852,4.0
Syrup Powerade,02/18/2014,Beverage 4316,gal,1.5,2.5,0.0,0,0,2.5,0,2.5,11.19632,27.9908,1.5
Tea Bag Brew Lipton,02/18/2014,Beverage 4316,ea,24.0,24.0,0.0,0,0,24.0,0,29.0,0.9738,28.2402,19.0
Water (bottle),02/18/2014,Beverage 4316,bottle,83.0,0.0,0.0,0,0,0.0,0,45.0,0.28250000000000003,12.712500000000002,38.0
JJ Lunch Box,02/18/2014,Catering 4320,ea,89.0,0.0,0.0,0,0,0.0,0,70.0,0.3234,22.638,19.0
"Tray Cater Cmbo 12"" w / dome lid",02/18/2014,Catering 4320,each,21.0,0.0,0.0,0,0,0.0,0,20.0,0.9560000000000001,19.12,1.0
"Tray Cater Cmbo 16"" w / dome lid",02/18/2014,Catering 4320,each,17.0,0.0,0.0,0,0,0.0,0,12.0,1.776,21.312,5.0
Party Tray Bags,02/18/2014,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,02/25/2014,Bread 4311,ea,254.0,1302.0,0.0,0,0,1302.0,0,471.0,0.42310000000000003,199.2801,1085.0
Wheat,02/25/2014,Bread 4311,ea,19.0,64.0,16.0,0,0,80.0,0,42.0,1.4224999999999999,59.745,57.0
Avo Fresco,02/25/2014,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,02/25/2014,Food 4312,lb,30.75,36.4,0.0,0,0,36.4,0,28.75,3.1110017391304345,89.4413,38.400000000000006
Salami,02/25/2014,Food 4312,lb,37.75,38.05,0.0,0,0,38.05,0,38.75,2.97,115.0875,37.05
Ham,02/25/2014,Food 4312,lb,63.0,117.8,0.0,0,0,117.8,0,74.25,2.266,168.2505,106.55000000000001
Turkey,02/25/2014,Food 4312,lb,71.5,123.9,0.0,0,0,123.9,0,66.25,2.83,187.4875,129.15
Beef,02/25/2014,Food 4312,lb,35.0,76.75,0.0,0,0,76.75,0,43.8,4.141,181.3758,67.95
Bacon,02/25/2014,Food 4312,ea,600.0,1200.0,0.0,0,0,1200.0,0,575.0,0.1917,110.2275,1225.0
Cheese,02/25/2014,Food 4312,lb,31.5,138.87,0.0,0,0,138.87,0,60.75,2.45,148.8375,109.62
Mayonnaise,02/25/2014,Food 4312,gal mayo,49.0,12.0,0.0,0,0,12.0,0,48.25,9.02100103626943,435.2633,12.75
Oil,02/25/2014,Food 4312,gal oil,8.5,6.0,0.0,0,0,6.0,0,13.0,8.5383,110.99789999999999,1.5
Vinegar,02/25/2014,Food 4312,gal vinegar,8.5,0.0,0.0,0,0,0.0,0,8.0,5.8957,47.1656,0.5
Avocado,02/25/2014,Food 4312,avo can,22.5,12.0,0.0,0,0,12.0,0,20.0,3.245,64.9,14.5
Peppers Cherry,02/25/2014,Food 4312,Gal Peppers,19.0,4.0,0.0,0,0,4.0,0,20.0,7.67,153.4,3.0
Mustard Dijon,02/25/2014,Food 4312,jar dijon,11.0,0.0,0.0,0,0,0.0,0,9.0,5.5645,50.0805,2.0
Soy Sauce,02/25/2014,Food 4312,gal soy,3.4,0.0,0.0,0,0,0.0,0,3.1,9.547516129032259,29.5973,0.2999999999999998
Tuna,02/25/2014,Food 4312,can tuna,10.5,12.0,0.0,0,0,12.0,0,15.5,10.10350322580645,156.6043,7.0
Pam Spray,02/25/2014,Food 4312,ea,6.0,0.0,0.0,0,0,0.0,0,6.0,2.4967,14.9802,0.0
Oregano,02/25/2014,Food 4312,cont oregano,2.6,0.0,0.0,0,0,0.0,0,2.6,20.803,54.0878,0.0
Basil,02/25/2014,Food 4312,cont basil,5.6,0.0,0.0,0,0,0.0,0,5.6,5.0,28.0,0.0
Sugar,02/25/2014,Food 4312,lb,15.0,25.0,0.0,0,0,25.0,0,18.5,0.3907027027027027,7.228,21.5
Mayo Packets,02/25/2014,Food 4312,Box 204,1.25,1.0,0.0,0,0,1.0,0,1.3,19.61053846153846,25.4937,0.95
Mustard Packets,02/25/2014,Food 4312,Box 500,1.25,0.0,0.0,0,0,0.0,0,0.8,7.59,6.072,0.44999999999999996
Sweet n Low Packets,02/25/2014,Food 4312,Case  3000,0.8,0.0,0.0,0,0,0.0,0,0.8,18.49,14.792,0.0
Pickles,02/25/2014,Sides 4313,ea,92.0,144.0,0.0,0,0,144.0,0,60.0,0.38389999999999996,23.034,176.0
Chip JJ Reg ,02/25/2014,Sides 4313,ea,68.0,240.0,0.0,0,0,240.0,0,124.0,0.37,45.88,184.0
Chip JJ BBQ ,02/25/2014,Sides 4313,ea,71.0,360.0,0.0,0,0,360.0,0,116.0,0.37,42.92,315.0
Chip JJ Jalapeno ,02/25/2014,Sides 4313,ea,100.0,240.0,0.0,0,0,240.0,0,65.0,0.3701,24.0565,275.0
Chip JJ S&V ,02/25/2014,Sides 4313,ea,27.0,240.0,60.0,0,0,300.0,0,99.0,0.37000000000000005,36.63,228.0
Chip JJ Skinny ,02/25/2014,Sides 4313,ea,105.0,60.0,0.0,0,0,60.0,0,71.0,0.43679999999999997,31.0128,94.0
Cookie Oatmeal Raisin,02/25/2014,Sides 4313,ea,56.0,56.0,0.0,0,0,56.0,0,73.0,0.4696,34.2808,39.0
Cookie JJ Triple Choc Chip,02/25/2014,Sides 4313,ea,112.0,112.0,0.0,0,0,112.0,0,42.0,0.5536,23.2512,182.0
Cup Plas 12oz Trans Soft - Paper Cat,02/25/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,02/25/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,02/25/2014,Paper 4314,ea,416.0,1000.0,0.0,0,0,1000.0,0,749.0,0.0347,25.9903,667.0
Lid 22oz JJ,02/25/2014,Paper 4314,ea,860.0,1000.0,0.0,0,0,1000.0,0,1350.0,0.0114,15.39,510.0
Cup 30oz JJ,02/25/2014,Paper 4314,ea,718.0,750.0,0.0,0,0,750.0,0,1161.0,0.057800000000000004,67.1058,307.0
Lid 30oz JJ,02/25/2014,Paper 4314,ea,1260.0,0.0,0.0,0,0,0.0,0,653.0,0.0193,12.6029,607.0
Napkins,02/25/2014,Paper 4314,Pack 284,3.0,12.0,0.0,0,0,12.0,0,8.5,2.881705882352941,24.4945,6.5
Bags 8# JJ,02/25/2014,Paper 4314,Box 1000,0.25,1.0,0.0,0,0,1.0,0,0.6,42.92,25.752,0.65
Wrap Sandwich,02/25/2014,Paper 4314,Box 1000,3.5,0.0,0.0,0,0,0.0,0,1.0,21.9833,21.9833,2.5
8X10 Port Pap.,02/25/2014,Paper 4314,Box 500,12.0,0.0,0.0,0,0,0.0,0,1.0,2.6342,2.6342,11.0
Straws,02/25/2014,Paper 4314,Box 300,14.5,0.0,0.0,0,0,0.0,0,11.5,1.8825043478260859,21.6488,1.7999999999999998
Pan Liners,02/25/2014,Paper 4314,Box 1000,1.0,0.0,0.0,0,0,0.0,0,0.9,30.269999999999996,27.243,0.09999999999999998
Mylar,02/25/2014,Paper 4314,roll 5280,1.0,0.0,0.0,0,0,0.0,0,0.75,84.64,63.480000000000004,0.25
Cucumber,02/25/2014,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.99,0.0,0.0
Iceburg Head ,02/25/2014,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,02/25/2014,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,02/25/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,02/25/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,02/25/2014,Produce 4315,Head Let,61.0,168.0,0.0,0,0,168.0,0,92.0,0.6311,58.0612,137.0
Tomatoes,02/25/2014,Produce 4315,lb,75.0,200.0,0.0,0,0,200.0,0,85.0,0.56,47.6,190.0
Onions,02/25/2014,Produce 4315,lb,65.0,0.0,0.0,0,0,0.0,0,15.0,0.3972,5.958,50.0
Celery,02/25/2014,Produce 4315,stalk,3.0,8.0,0.0,0,0,8.0,0,6.0,1.38,8.28,5.0
Cucumbers,02/25/2014,Produce 4315,ea,16.0,17.0,0.0,0,0,17.0,0,18.0,1.0,18.0,15.0
Syrup Coke,02/25/2014,Beverage 4316,gal,5.5,0.0,0.0,0,0,0.0,0,2.5,13.193000000000001,32.9825,3.0
Syrup Diet Coke,02/25/2014,Beverage 4316,gal,5.0,0.0,0.0,0,0,0.0,0,1.5,13.2018,19.8027,3.5
