item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Pan Liners,01/19/2016,Paper 4314,Box 1000,1.2000000476837158,0.0,0,0,0,0.0,0,1.2000000476837158,29.563998825232233,35.4768,0,0.0
Mylar,01/19/2016,Paper 4314,roll 5280,1.600000023841858,0.0,0,0,0,0.0,0,1.5,87.1386,130.7079,0.10000002384185791,0.0
Cucumber,01/19/2016,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0.6804,0,0,0.0
Iceburg Head ,01/19/2016,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,22.75,0,0,0.0
Lettuce,01/19/2016,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,2.27,0,0,0.0
Roma Tomatoes,01/19/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,01/19/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/19/2016,Produce 4315,Head Let,82,216.0,0,0,0,216.0,0,112,1.8958,212.3296,186,0.0
Tomatoes,01/19/2016,Produce 4315,lb,90,225.0,0,0,0,225.0,0,113,2.0156,227.7628,202,0.0
Onions,01/19/2016,Produce 4315,lb,22,50.0,0,0,0,50.0,0,40,0.5574,22.296,32,0.0
Sprouts,01/19/2016,Produce 4315,lb,7,1.0,0,0,0,1.0,0,7.75,5.126,39.7265,0.25,0.0
Celery,01/19/2016,Produce 4315,stalk,2.0999999046325684,6.0,0,0,0,6.0,0,3.700000047683716,1.5158918723558492,5.6088,4.3999998569488525,0.0
Cucumbers,01/19/2016,Produce 4315,ea,16,24.0,0,0,0,24.0,0,18,1.7254,31.0572,22,0.0
Syrup Coke,01/19/2016,Beverage 4316,gal,4.5,5.0,0,0,0,5.0,0,7.5,14.013399999999999,105.1005,2,0.0
Syrup Diet Coke,01/19/2016,Beverage 4316,gal,7,0.0,0,0,0,0.0,0,0.5,14.0274,7.0137,6.5,0.0
Syrup Sprite,01/19/2016,Beverage 4316,gal,5.5,0.0,0,0,0,0.0,0,3.5,14.107114285714285,49.3749,2,0.0
Syrup Lemonade Light,01/19/2016,Beverage 4316,gal,3.25,0.0,0,0,0,0.0,0,2.7000000029802322,15.211111094321243,41.07,0.5499999970197678,0.0
Syrup Mello Yellow,01/19/2016,Beverage 4316,gal,1,2.5,0,0,0,2.5,0,3.5,14.707914285714285,51.4777,0,0.0
Syrup Dr. Pepper,01/19/2016,Beverage 4316,gal,4,5.0,0,0,0,5.0,0,6.5,13.9122,90.4293,2.5,0.0
Syrup Cherry Coke,01/19/2016,Beverage 4316,gal,3.5,5.0,0,0,0,5.0,0,8,14.0436,112.3488,0.5,0.0
Syrup Powerade,01/19/2016,Beverage 4316,gal,3.75,0.0,0,0,0,0.0,0,3,14.5934,43.7802,0.75,0.0
Tea Bag Brew Lipton,01/19/2016,Beverage 4316,ea,7,24.0,0,0,0,24.0,0,12,0.9512999999999999,11.4156,19,0.0
Water (bottle),01/19/2016,Beverage 4316,bottle,47,24.0,0,0,0,24.0,0,44,0.2792,12.2848,27,0.0
JJ Lunch Box,01/19/2016,Catering 4320,ea,176,0.0,0,0,0,0.0,0,121,0.3006,36.3726,55,0.0
"Tray Cater Cmbo 12"" w / dome lid",01/19/2016,Catering 4320,each,16,0.0,0,0,0,0.0,0,16,0.9289,14.8624,0,0.0
"Tray Cater Cmbo 16"" w / dome lid",01/19/2016,Catering 4320,each,8,25.0,0,0,0,25.0,0,31,1.7116,53.0596,2,0.0
Party Tray Bags,01/19/2016,Catering 4320,ea,0,0.0,0,0,0,0.0,0,0,0.7942,0,0,0.0
French Bread 32 ct,01/26/2016,Bread 4311,ea,356,1280.0,0,0,0,1280.0,0,645,0.44530000000000003,287.2185,991,0.0
Mini Loaf,01/26/2016,Bread 4311,ea,0,0.0,0,0,0,0.0,0,0,0.5564,0,0,0.0
Wheat,01/26/2016,Bread 4311,ea,66,48.0,0,0,0,48.0,0,42,1.4606,61.3452,72,0.0
Equal Sugar Substitute,01/26/2016,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,26.94,0,0,0.0
Avo Fresco,01/26/2016,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,1,0,0,0.0
Capicola,01/26/2016,Food 4312,lb,46,35.8,0,0,0,35.8,0,51.25,3.024700487804878,155.0159,30.549999999999997,0.0
Salami,01/26/2016,Food 4312,lb,45,33.75,0,0,0,33.75,0,52,2.6878,139.7656,26.75,0.0
Ham,01/26/2016,Food 4312,lb,98.5,122.85,0,0,0,122.85,0,113.5,2.155,244.59249999999997,107.85,0.0
Turkey,01/26/2016,Food 4312,lb,148.5,119.45,0,0,0,119.45,0,116.25,3.4211002150537633,397.7029,151.7,0.0
Beef,01/26/2016,Food 4312,lb,99.25,51.2,0,0,0,51.2,0,85,4.411,374.93499999999995,65.44999999999999,0.0
Bacon,01/26/2016,Food 4312,ea,1094,1200.0,0,0,0,1200.0,0,1131,0.2009,227.2179,1163,0.0
Cheese,01/26/2016,Food 4312,lb,124,106.28,0,0,0,106.28,0,113.75,2.3693002197802198,269.5079,116.53,0.0
Mayonnaise,01/26/2016,Food 4312,gal mayo,47.25,16.0,0,0,0,16.0,0,52.5,8.091500952380953,424.8038,10.75,0.0
Oil,01/26/2016,Food 4312,gal oil,9.75,0.0,0,0,0,0.0,0,8.75,8.416102857142857,73.6409,1,0.0
Vinegar,01/26/2016,Food 4312,gal vinegar,11.800000190734863,0.0,0,0,0,0.0,0,11.199999809265137,3.8870000661952164,43.5344,0.6000003814697266,0.0
Avocado,01/26/2016,Food 4312,avo can,17,12.0,0,0,0,12.0,0,19,3.21,60.99,10,0.0
Peppers Cherry,01/26/2016,Food 4312,Gal Peppers,26.100000381469727,4.0,0,0,0,4.0,0,27.200000762939453,7.452801261542789,202.7162,2.8999996185302734,0.0
Mustard Dijon,01/26/2016,Food 4312,jar dijon,10.800000190734863,6.0,0,0,0,6.0,0,14.800000190734863,5.241797229743684,77.5786,2,0.0
Soy Sauce,01/26/2016,Food 4312,gal soy,3,0.0,0,0,0,0.0,0,3.799999952316284,9.340105380360772,35.4924,-0.7999999523162842,0.0
Tuna,01/26/2016,Food 4312,can tuna,0,0.0,0,0,0,0.0,0,0,7.9533,0,0,0.0
Tuna Chunk - pouch,01/26/2016,Food 4312,Pouch tuna (48oz),6.599999904632568,6.0,0,0,0,6.0,0,7.5,7.953306666666666,59.6498,5.099999904632568,0.0
Pam Spray,01/26/2016,Food 4312,ea,3,0.0,0,0,0,0.0,0,1.5,2.493933333333333,3.7409,1.5,0.0
Oregano,01/26/2016,Food 4312,cont oregano,2.799999952316284,0.0,0,0,0,0.0,0,2.75,20.596618181818183,56.6407,0.04999995231628418,0.0
Basil,01/26/2016,Food 4312,cont basil,2.799999952316284,0.0,0,0,0,0.0,0,2.75,21.8188,60.0017,0.04999995231628418,0.0
Sugar,01/26/2016,Food 4312,lb,10,25.0,0,0,0,25.0,0,20,0.5901,11.802,15,0.0
Mayo Packets,01/26/2016,Food 4312,Box 204,1.899999976158142,0.0,0,0,0,0.0,0,1,17.5201,17.5201,0.8999999761581421,0.0
Mustard Packets,01/26/2016,Food 4312,Box 500,1.899999976158142,0.0,0,0,0,0.0,0,1.600000023841858,5.879999912381173,9.408,0.2999999523162842,0.0
Sweet n Low Packets,01/26/2016,Food 4312,Case  3000,0.20100000798702242,0.0,0,0,0,0.0,0,0.20100000798702242,23.232337385287565,4.6697,0,0.0
Pickles,01/26/2016,Sides 4313,ea,35,144.0,0,0,0,144.0,0,73,0.3463,25.2799,106,0.0
Chip JJ Reg ,01/26/2016,Sides 4313,ea,83,240.0,0,0,0,240.0,0,168,0.3607,60.5976,155,0.0
Chip JJ BBQ ,01/26/2016,Sides 4313,ea,238,300.0,0,0,0,300.0,0,245,0.361,88.445,293,0.0
Chip JJ Jalapeno ,01/26/2016,Sides 4313,ea,227,120.0,0,0,0,120.0,0,123,0.361,44.403,224,0.0
Chip JJ S&V ,01/26/2016,Sides 4313,ea,139,180.0,0,0,0,180.0,0,113,0.361,40.793,206,0.0
Chip JJ Skinny ,01/26/2016,Sides 4313,ea,94,60.0,0,0,0,60.0,0,61,0.4243,25.8823,93,0.0
Cookie Oatmeal Raisin,01/26/2016,Sides 4313,ea,134,0.0,0,0,0,0.0,0,96,0.46340000000000003,44.4864,38,0.0
Cookie JJ Triple Choc Chip,01/26/2016,Sides 4313,ea,67,168.0,0,0,0,168.0,0,94,0.5529,51.97259999999999,141,0.0
Sysco Cup Foam Tall 12 oz,01/26/2016,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,20,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,01/26/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,01/26/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,01/26/2016,Paper 4314,Pack 567,0,0.0,0,0,0,0.0,0,0,3.05,0,0,0.0
Napkins - Case 24 / Pack 284,01/26/2016,Paper 4314,Pack 284,23.25,0.0,0,0,0,0.0,0,16.5,1.4121030303030304,23.2997,6.75,0.0
Cup 22oz JJ,01/26/2016,Paper 4314,ea,607,0.0,0,0,0,0.0,0,73,0.035899999999999994,2.6207,534,0.0
Lid 22oz JJ,01/26/2016,Paper 4314,ea,1121,0.0,0,0,0,0.0,0,662,0.0107,7.083399999999999,459,0.0
Cup 30oz JJ,01/26/2016,Paper 4314,ea,1142,750.0,0,0,0,750.0,0,1660,0.0598,99.268,232,0.0
Lid 30oz JJ,01/26/2016,Paper 4314,ea,780,1000.0,0,0,0,1000.0,0,1556,0.018199999999999997,28.319199999999995,224,0.0
Bags 8# JJ,01/26/2016,Paper 4314,Box 1000,0.20000000298023224,1.0,0,0,0,1.0,0,0.4000000059604645,34.999999478459365,14,0.7999999970197678,0.0
Wrap Sandwich,01/26/2016,Paper 4314,Box 1000,1.399999976158142,3.0,0,0,0,3.0,0,2.299999952316284,19.570000405726233,45.010999999999996,2.100000023841858,0.0
8X10 Port Pap.,01/26/2016,Paper 4314,Box 500,7.800000011920929,12.0,0,0,0,12.0,0,11.100000381469727,2.605801712249147,28.924399999999995,8.699999630451202,0.0
Straws,01/26/2016,Paper 4314,Box 300,33,0.0,0,0,0,0.0,0,30.500000000000004,1.66092131147541,50.6581,2.5,0.0
Pan Liners,01/26/2016,Paper 4314,Box 1000,1.2000000476837158,0.0,0,0,0,0.0,0,1.100000023841858,29.563999359217572,32.5204,0.10000002384185791,0.0
Mylar,01/26/2016,Paper 4314,roll 5280,1.5,0.0,0,0,0,0.0,0,1.2000000476837158,87.13857987075727,104.5663,0.2999999523162842,0.0
Cucumber,01/26/2016,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0.6804,0,0,0.0
Iceburg Head ,01/26/2016,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,22.75,0,0,0.0
Lettuce,01/26/2016,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,2.27,0,0,0.0
Roma Tomatoes,01/26/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,01/26/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/26/2016,Produce 4315,Head Let,112,192.0,0,0,0,192.0,0,107,1.879,201.053,197,0.0
Tomatoes,01/26/2016,Produce 4315,lb,113,150.0,0,0,0,150.0,0,113,1.5973,180.4949,150,0.0
Onions,01/26/2016,Produce 4315,lb,40,50.0,0,0,0,50.0,0,50,0.5574,27.87,40,0.0
Sprouts,01/26/2016,Produce 4315,lb,7.75,1.0,0,0,0,1.0,0,5,6.6777,33.3885,3.75,0.0
Celery,01/26/2016,Produce 4315,stalk,3.700000047683716,3.0,0,0,0,3.0,0,4.800000190734863,1.8196040943620961,8.7341,1.8999998569488525,0.0
Cucumbers,01/26/2016,Produce 4315,ea,18,24.0,0,0,0,24.0,0,12,2.3095,27.714,30,0.0
Syrup Coke,01/26/2016,Beverage 4316,gal,7.5,0.0,0,0,0,0.0,0,5.5,14.0134,77.0737,2,0.0
Syrup Diet Coke,01/26/2016,Beverage 4316,gal,4.5,5.0,0,0,0,5.0,0,8,14.1506,113.2048,1.5,0.0
Syrup Sprite,01/26/2016,Beverage 4316,gal,3.5,0.0,0,0,0,0.0,0,2.5,14.10712,35.2678,1,0.0
Syrup Lemonade Light,01/26/2016,Beverage 4316,gal,2.7000000029802322,0.0,0,0,0,0.0,0,1.75,15.211085714285714,26.6194,0.9500000029802322,0.0
Syrup Mello Yellow,01/26/2016,Beverage 4316,gal,3.5,0.0,0,0,0,0.0,0,2.5,14.707919999999998,36.7698,1,0.0
Syrup Dr. Pepper,01/26/2016,Beverage 4316,gal,6.5,0.0,0,0,0,0.0,0,2.5,13.912200000000002,34.7805,4,0.0
Syrup Cherry Coke,01/26/2016,Beverage 4316,gal,8,0.0,0,0,0,0.0,0,4.5,14.0436,63.1962,3.5,0.0
Syrup Powerade,01/26/2016,Beverage 4316,gal,3,0.0,0,0,0,0.0,0,1.5,14.5934,21.8901,1.5,0.0
Tea Bag Brew Lipton,01/26/2016,Beverage 4316,ea,12,24.0,0,0,0,24.0,0,20,0.9513,19.026,16,0.0
Water (bottle),01/26/2016,Beverage 4316,bottle,44,24.0,0,0,0,24.0,0,45,0.2792,12.564,23,0.0
JJ Lunch Box,01/26/2016,Catering 4320,ea,121,0.0,0,0,0,0.0,0,121,0.3006,36.3726,0,0.0
"Tray Cater Cmbo 12"" w / dome lid",01/26/2016,Catering 4320,each,16,0.0,0,0,0,0.0,0,12,0.9289000000000001,11.1468,4,0.0
"Tray Cater Cmbo 16"" w / dome lid",01/26/2016,Catering 4320,each,31,0.0,0,0,0,0.0,0,25,1.7116,42.79,6,0.0
Party Tray Bags,01/26/2016,Catering 4320,ea,0,0.0,0,0,0,0.0,0,0,0.7942,0,0,0.0
French Bread 32 ct,02/02/2016,Bread 4311,ea,645,928.0,0,0,0,928.0,0,579,0.44530000000000003,257.8287,994,0.0
Mini Loaf,02/02/2016,Bread 4311,ea,0,0.0,0,0,0,0.0,0,0,0.5564,0,0,0.0
Wheat,02/02/2016,Bread 4311,ea,42,16.0,0,0,0,16.0,0,14,1.4606,20.4484,44,0.0
Equal Sugar Substitute,02/02/2016,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,26.94,0,0,0.0
Avo Fresco,02/02/2016,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,1,0,0,0.0
Capicola,02/02/2016,Food 4312,lb,51.25,0.0,0,0,0,0.0,0,19.75,3.0246987341772154,59.7378,31.5,0.0
Salami,02/02/2016,Food 4312,lb,52,0.0,0,0,0,0.0,0,20.75,2.687802409638554,55.7719,31.25,0.0
Ham,02/02/2016,Food 4312,lb,113.5,84.55,0,0,0,84.55,0,118.25,2.155000422832981,254.8288,79.80000000000001,0.0
Turkey,02/02/2016,Food 4312,lb,116.25,141.85,0,0,0,141.85,0,106.30000305175781,3.4209999017868,363.6523,151.7999969482422,0.0
Beef,02/02/2016,Food 4312,lb,85,64.45,0,0,0,64.45,0,86.5999984741211,4.391000077368758,380.2606,62.850001525878895,0.0
Bacon,02/02/2016,Food 4312,ea,1131,600.0,0,0,0,600.0,0,680,0.20059999999999997,136.408,1051,0.0
Cheese,02/02/2016,Food 4312,lb,113.75,106.41,0,0,0,106.41,0,102.30000305175781,2.3713000270123814,242.584,117.85999694824218,0.0
Mayonnaise,02/02/2016,Food 4312,gal mayo,52.5,12.0,0,0,0,12.0,0,52.29999923706055,8.080799353062346,422.6258000000001,12.200000762939453,0.0
Oil,02/02/2016,Food 4312,gal oil,8.75,0.0,0,0,0,0.0,0,7.599999904632568,8.4161053687661,63.96240000000001,1.1500000953674316,0.0
Vinegar,02/02/2016,Food 4312,gal vinegar,11.199999809265137,0.0,0,0,0,0.0,0,10.399999618530273,3.8870001425743155,40.4248,0.8000001907348633,0.0
Avocado,02/02/2016,Food 4312,avo can,19,12.0,0,0,0,12.0,0,20,3.21,64.2,11,0.0
Peppers Cherry,02/02/2016,Food 4312,Gal Peppers,27.200000762939453,0.0,0,0,0,0.0,0,24,7.452795833333333,178.8671,3.200000762939453,0.0
Mustard Dijon,02/02/2016,Food 4312,jar dijon,14.800000190734863,0.0,0,0,0,0.0,0,12,5.2418000000000005,62.9016,2.8000001907348633,0.0
Soy Sauce,02/02/2016,Food 4312,gal soy,3.799999952316284,0.0,0,0,0,0.0,0,3.5999999046325684,9.340111358539565,33.6244,0.20000004768371582,0.0
Tuna,02/02/2016,Food 4312,can tuna,0,0.0,0,0,0,0.0,0,0,7.9533,0,0,0.0
Tuna Chunk - pouch,02/02/2016,Food 4312,Pouch tuna (48oz),7.5,6.0,0,0,0,6.0,0,6.5,7.953307692307693,51.6965,7,0.0
Pam Spray,02/02/2016,Food 4312,ea,1.5,0.0,0,0,0,0.0,0,2,2.4939,4.9878,-0.5,0.0
Oregano,02/02/2016,Food 4312,cont oregano,2.75,0.0,0,0,0,0.0,0,2.75,20.596618181818183,56.6407,0,0.0
Basil,02/02/2016,Food 4312,cont basil,2.75,0.0,0,0,0,0.0,0,2.75,21.8188,60.0017,0,0.0
Sugar,02/02/2016,Food 4312,lb,20,25.0,0,0,0,25.0,0,20,0.592,11.84,25,0.0
Mayo Packets,02/02/2016,Food 4312,Box 204,1,1.0,0,0,0,1.0,0,1.2000000476837158,17.443999306837746,20.9328,0.7999999523162842,0.0
Mustard Packets,02/02/2016,Food 4312,Box 500,1.600000023841858,0.0,0,0,0,0.0,0,1.2000000476837158,5.879999766349802,7.056,0.3999999761581421,0.0
Sweet n Low Packets,02/02/2016,Food 4312,Case  3000,0.20100000798702242,0.0,0,0,0,0.0,0,0.20100000798702242,23.232337385287565,4.6697,0,0.0
Pickles,02/02/2016,Sides 4313,ea,73,144.0,0,0,0,144.0,0,122,0.34630000000000005,42.2486,95,0.0
Chip JJ Reg ,02/02/2016,Sides 4313,ea,168,120.0,0,0,0,120.0,0,111,0.3607,40.0377,177,0.0
Chip JJ BBQ ,02/02/2016,Sides 4313,ea,245,240.0,0,0,0,240.0,0,230,0.36079999999999995,82.984,255,0.0
Chip JJ Jalapeno ,02/02/2016,Sides 4313,ea,123,240.0,0,0,0,240.0,0,143,0.3607,51.5801,220,0.0
Chip JJ S&V ,02/02/2016,Sides 4313,ea,113,300.0,0,0,0,300.0,0,191,0.36069999999999997,68.8937,222,0.0
Chip JJ Skinny ,02/02/2016,Sides 4313,ea,61,120.0,0,0,0,120.0,0,93,0.42429999999999995,39.4599,88,0.0
Cookie Oatmeal Raisin,02/02/2016,Sides 4313,ea,96,56.0,0,0,0,56.0,0,115,0.4634,53.291,37,0.0
Cookie JJ Triple Choc Chip,02/02/2016,Sides 4313,ea,94,112.0,0,0,0,112.0,0,77,0.5529000000000001,42.5733,129,0.0
Sysco Cup Foam Tall 12 oz,02/02/2016,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,20,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,02/02/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,02/02/2016,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,02/02/2016,Paper 4314,Pack 567,0,0.0,0,0,0,0.0,0,0,3.05,0,0,0.0
Napkins - Case 24 / Pack 284,02/02/2016,Paper 4314,Pack 284,16.5,0.0,0,0,0,0.0,0,10,1.4121000000000001,14.121000000000002,6.5,0.0
Cup 22oz JJ,02/02/2016,Paper 4314,ea,73,1000.0,0,0,0,1000.0,0,564,0.035899999999999994,20.2476,509,0.0
Lid 22oz JJ,02/02/2016,Paper 4314,ea,662,1000.0,0,0,0,1000.0,0,1097,0.0107,11.7379,565,0.0
Cup 30oz JJ,02/02/2016,Paper 4314,ea,1660,0.0,0,0,0,0.0,0,1390,0.0598,83.122,270,0.0
Lid 30oz JJ,02/02/2016,Paper 4314,ea,1556,0.0,0,0,0,0.0,0,1300,0.0182,23.66,256,0.0
Bags 8# JJ,02/02/2016,Paper 4314,Box 1000,0.4000000059604645,1.0,0,0,0,1.0,0,0.800000011920929,34.999999478459365,28,0.5999999940395355,0.0
Wrap Sandwich,02/02/2016,Paper 4314,Box 1000,2.299999952316284,3.0,0,0,0,3.0,0,3.9000000953674316,19.56999952145113,76.323,1.3999998569488525,0.0
8X10 Port Pap.,02/02/2016,Paper 4314,Box 500,11.100000381469727,12.0,0,0,0,12.0,0,13.800000011920929,2.6057970991982957,35.96,9.300000369548798,0.0
Straws,02/02/2016,Paper 4314,Box 300,30.500000000000004,0.0,0,0,0,0.0,0,21,1.6609190476190459,34.8793,9.500000000000002,0.0
Pan Liners,02/02/2016,Paper 4314,Box 1000,1.100000023841858,0.0,0,0,0,0.0,0,0.8999999761581421,29.564000783178564,26.6076,0.20000004768371582,0.0
Mylar,02/02/2016,Paper 4314,roll 5280,1.2000000476837158,0.0,0,0,0,0.0,0,0.8999999761581421,87.13855786393901,78.4247,0.30000007152557373,0.0
Cucumber,02/02/2016,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0.6804,0,0,0.0
Iceburg Head ,02/02/2016,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,22.75,0,0,0.0
Lettuce,02/02/2016,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,2.27,0,0,0.0
Roma Tomatoes,02/02/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,02/02/2016,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,02/02/2016,Produce 4315,Head Let,107,72.0,0,0,0,72.0,0,96,1.6346,156.9216,83,0.0
Tomatoes,02/02/2016,Produce 4315,lb,113,75.0,0,0,0,75.0,0,134,1.5384,206.1456,54,0.0
Onions,02/02/2016,Produce 4315,lb,50,0.0,0,0,0,0.0,0,16,0.7224,11.5584,34,0.0
Sprouts,02/02/2016,Produce 4315,lb,5,1.0,0,0,0,1.0,0,9.5,10.788400000000001,102.48980000000002,-3.5,0.0
Celery,02/02/2016,Produce 4315,stalk,4.800000190734863,6.0,0,0,0,6.0,0,3.200000047683716,1.4799999779462818,4.736,7.6000001430511475,0.0
Cucumbers,02/02/2016,Produce 4315,ea,12,24.0,0,0,0,24.0,0,13,2.1288,27.6744,23,0.0
Syrup Coke,02/02/2016,Beverage 4316,gal,5.5,0.0,0,0,0,0.0,0,2.5,14.013399999999999,35.0335,3,0.0
Syrup Diet Coke,02/02/2016,Beverage 4316,gal,8,0.0,0,0,0,0.0,0,6,14.150599999999999,84.9036,2,0.0
Syrup Sprite,02/02/2016,Beverage 4316,gal,2.5,0.0,0,0,0,0.0,0,1.5,14.107133333333332,21.1607,1,0.0
Syrup Lemonade Light,02/02/2016,Beverage 4316,gal,1.75,2.5,0,0,0,2.5,0,3.5,15.357514285714286,53.7513,0.75,0.0
Syrup Mello Yellow,02/02/2016,Beverage 4316,gal,2.5,0.0,0,0,0,0.0,0,1.2999999523162842,14.7079236164065,19.1203,1.2000000476837158,0.0
Syrup Dr. Pepper,02/02/2016,Beverage 4316,gal,2.5,5.0,0,0,0,5.0,0,5.4000000059604645,13.953796280894238,75.3505,2.0999999940395355,0.0
Syrup Cherry Coke,02/02/2016,Beverage 4316,gal,4.5,5.0,0,0,0,5.0,0,7.5,14.1552,106.164,2,0.0
Syrup Powerade,02/02/2016,Beverage 4316,gal,1.5,2.5,0,0,0,2.5,0,3.350000023841858,14.762298402399814,49.4537,0.6499999761581421,0.0
Tea Bag Brew Lipton,02/02/2016,Beverage 4316,ea,20,24.0,0,0,0,24.0,0,28,0.9512999999999999,26.6364,16,0.0
Water (bottle),02/02/2016,Beverage 4316,bottle,45,24.0,0,0,0,24.0,0,29,0.2792,8.0968,40,0.0
JJ Lunch Box,02/02/2016,Catering 4320,ea,121,0.0,0,0,0,0.0,0,117,0.30060000000000003,35.1702,4,0.0
"Tray Cater Cmbo 12"" w / dome lid",02/02/2016,Catering 4320,each,12,0.0,0,0,0,0.0,0,11,0.9289000000000001,10.2179,1,0.0
"Tray Cater Cmbo 16"" w / dome lid",02/02/2016,Catering 4320,each,25,0.0,0,0,0,0.0,0,18,1.7116,30.8088,7,0.0
Party Tray Bags,02/02/2016,Catering 4320,ea,0,0.0,0,0,0,0.0,0,0,0.7942,0,0,0.0
French Bread 32 ct,02/09/2016,Bread 4311,ea,579,960.0,0,-12,0,948.0,0,510,0.44530000000000003,227.103,1017,0.0
Mini Loaf,02/09/2016,Bread 4311,ea,0,0.0,0,0,0,0.0,0,0,0.5564,0,0,0.0
Wheat,02/09/2016,Bread 4311,ea,14,64.0,0,0,0,64.0,0,25,1.4606000000000001,36.515,53,0.0
Equal Sugar Substitute,02/09/2016,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,26.94,0,0,0.0
Avo Fresco,02/09/2016,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,1,0,0,0.0
Capicola,02/09/2016,Food 4312,lb,19.75,71.95,0,0,0,71.95,0,63.75,3.0350007843137257,193.4813,27.950000000000003,0.0
Salami,02/09/2016,Food 4312,lb,20.75,72.8,0,0,0,72.8,0,68,2.606,177.208,25.549999999999997,0.0
Ham,02/09/2016,Food 4312,lb,118.25,124.85,0,0,0,124.85,0,116,1.9821,229.9236,127.1,0.0
Turkey,02/09/2016,Food 4312,lb,106.30000305175781,167.75,0,0,0,167.75,0,131.25,3.2490003809523813,426.4313,142.8000030517578,0.0
Beef,02/09/2016,Food 4312,lb,86.5999984741211,56.45,0,0,0,56.45,0,73.5,4.274300680272108,314.1611,69.54999847412108,0.0
Bacon,02/09/2016,Food 4312,ea,680,1200.0,0,0,0,1200.0,0,1005,0.1844,185.322,875,0.0
Cheese,02/09/2016,Food 4312,lb,102.30000305175781,142.87,0,0,0,142.87,0,132,2.372,313.104,113.17000305175782,0.0
Mayonnaise,02/09/2016,Food 4312,gal mayo,52.29999923706055,12.0,0,0,0,12.0,0,52.5,8.0718,423.7695,11.799999237060547,0.0
Oil,02/09/2016,Food 4312,gal oil,7.599999904632568,6.0,0,0,0,6.0,0,12.5,8.329600000000001,104.12000000000002,1.0999999046325684,0.0
Vinegar,02/09/2016,Food 4312,gal vinegar,10.399999618530273,0.0,0,0,0,0.0,0,9.5,3.8869999999999996,36.9265,0.8999996185302734,0.0
Avocado,02/09/2016,Food 4312,avo can,20,12.0,0,0,0,12.0,0,21.899999618530273,3.210000055914057,70.299,10.100000381469727,0.0
Peppers Cherry,02/09/2016,Food 4312,Gal Peppers,24,4.0,0,0,0,4.0,0,24.600000381469727,7.452800697438299,183.3389,3.3999996185302734,0.0
Mustard Dijon,02/09/2016,Food 4312,jar dijon,12,6.0,0,0,0,6.0,0,17,5.2418000000000005,89.1106,1,0.0
Soy Sauce,02/09/2016,Food 4312,gal soy,3.5999999046325684,0.0,0,0,0,0.0,0,3.4000000953674316,9.340087973311705,31.7563,0.19999980926513672,0.0
Tuna,02/09/2016,Food 4312,can tuna,0,0.0,0,0,0,0.0,0,0,7.9533,0,0,0.0
Tuna Chunk - pouch,02/09/2016,Food 4312,Pouch tuna (48oz),6.5,6.0,0,0,0,6.0,0,7,7.9533,55.6731,5.5,0.0
Pam Spray,02/09/2016,Food 4312,ea,2,6.0,0,0,0,6.0,0,7,2.4935,17.4545,1,0.0
