item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Equal Sugar Substitute,03/09/2021,Food 4312,Case 2000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Hard Boiled Whole Eggs,03/09/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ken's Creole Pepper Sauce,03/09/2021,Food 4312,gal,0.30,4.0,0.0,-2,0,2.0,0,0.40,15.39,6.16,1.9000,6.1558
Ken's Glaze Fig & Balsamic ,03/09/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Kickin Ranch Dressing Mix,03/09/2021,Food 4312,Container 3.2oz,7.00,0.0,0.0,0,0,0.0,0,4.00,1.42,5.68,3.0000,5.6824
Pepper Jalapeno Slices,03/09/2021,Food 4312,gal,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,03/09/2021,Food 4312,Cup,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,03/09/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Rotisserie Shredded Chicken,03/09/2021,Food 4312,lb,18.00,0.0,10.0,0,0,10.0,0,5.50,3.35,18.41,22.5000,18.4063
SPICE GARLIC SALT W/PARSLEY  ,03/09/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
"WRAP TORTILLA HERB GLC 12""",03/09/2021,Food 4312,ea,0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0,0.0
Avo Fresco,03/09/2021,Food 4312,Case,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Capicola,03/09/2021,Food 4312,lb,34.00,39.7,0.0,0,0,39.7,0,29.25,3.24,94.70,44.4500,94.7027
Salami,03/09/2021,Food 4312,lb,24.85,79.65,0.0,0,0,79.65,0,63.75,3.12,199.09,40.7500,199.0913
Ham,03/09/2021,Food 4312,lb,119.15,126.15,0.0,-38,0,87.25,0,91.70,2.55,234.18,114.7000,234.18350000000004
Turkey,03/09/2021,Food 4312,lb,135.00,145.6,0.0,-41,0,103.89999999999999,0,81.80,3.00,245.43,157.1000,245.4327
Beef,03/09/2021,Food 4312,lb,62.00,63.15,0.0,0,0,63.15,0,62.10,4.27,264.96,63.0500,264.9559
BACON - SLI APPLWD SMKD CKD,03/09/2021,Food 4312,ea,952.00,1200.0,0.0,0,0,1200.0,0,"1,025.00",0.21,218.22,"1,127.0000",218.2225
Cheese,03/09/2021,Food 4312,lb,94.60,168.29,0.0,0,0,168.29,0,103.13,2.73,281.41,159.7600,281.4108
Mayonnaise,03/09/2021,Food 4312,gal mayo,39.00,16.0,0.0,0,0,16.0,0,42.20,7.97,336.42,12.8000,336.4184
Oil,03/09/2021,Food 4312,gal oil,8.30,6.0,0.0,0,0,6.0,0,12.50,9.96,124.44,1.8000,124.4413
Vinegar,03/09/2021,Food 4312,gal vinegar,10.70,0.0,0.0,0,0,0.0,0,9.80,3.94,38.66,0.9000,38.6551
Avocado,03/09/2021,Food 4312,avo can,10.20,12.0,0.0,0,0,12.0,0,6.90,3.10,21.38,15.3000,21.379
Peppers Cherry,03/09/2021,Food 4312,Gal Peppers,19.00,8.0,0.0,0,0,8.0,0,21.00,7.05,148.06,6.0000,148.0647
Mustard Dijon,03/09/2021,Food 4312,jar dijon,9.20,0.0,0.0,0,0,0.0,0,6.50,5.31,34.54,2.7000,34.5365
MUSTARD WHL GRAIN ,03/09/2021,Food 4312,32 oz jar,11.40,0.0,0.0,0,0,0.0,0,10.00,5.87,58.70,1.4000,58.696
Soy Sauce,03/09/2021,Food 4312,gal soy,2.20,0.0,0.0,0,0,0.0,0,2.00,11.43,22.86,0.2000,22.8628
Tuna Chunk - pouch,03/09/2021,Food 4312,Pouch tuna (48oz),3.50,6.0,0.0,0,0,6.0,0,4.50,8.28,37.24,5.0000,37.2434
Pan Spray,03/09/2021,Food 4312,ea,1.00,6.0,0.0,0,0,6.0,0,6.00,3.11,18.68,1.0000,18.6822
Oregano,03/09/2021,Food 4312,cont oregano,0.50,0.0,0.0,0,0,0.0,0,0.30,23.49,7.05,0.2000,7.0471
Basil,03/09/2021,Food 4312,cont basil,0.50,0.0,0.0,0,0,0.0,0,0.30,5.65,1.70,0.2000,1.695
Sugar,03/09/2021,Food 4312,lb,11.00,25.0,0.0,0,0,25.0,0,10.00,0.77,7.67,26.0000,7.671
Mayo Packets,03/09/2021,Food 4312,Box 204,1.00,2.0,0.0,0,0,2.0,0,1.30,17.15,22.30,1.7000,22.3011
Mustard Packets,03/09/2021,Food 4312,Box 500,1.30,1.0,0.0,0,0,1.0,0,1.20,5.96,7.16,1.1000,7.1563
Sweet n Low Packets,03/09/2021,Food 4312,Case  3000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Pickles,03/09/2021,Sides 4313,ea,72.00,360.0,0.0,-72,0,288.0,0,100.00,0.33,32.80,260.0000,32.8
Chip JJ Reg ,03/09/2021,Sides 4313,ea,98.00,240.0,0.0,0,0,240.0,0,113.00,0.37,41.25,225.0000,41.245
Chip JJ BBQ ,03/09/2021,Sides 4313,ea,106.00,360.0,0.0,0,0,360.0,0,108.00,0.37,39.42,358.0000,39.42
Chip JJ Jalapeno ,03/09/2021,Sides 4313,ea,73.00,420.0,0.0,0,0,420.0,0,231.00,0.37,84.32,262.0000,84.315
Chip JJ S&V ,03/09/2021,Sides 4313,ea,98.00,240.0,0.0,0,0,240.0,0,80.00,0.37,29.20,258.0000,29.2
Chip JJ Skinny ,03/09/2021,Sides 4313,ea,135.00,60.0,0.0,0,0,60.0,0,94.00,0.43,40.40,101.0000,40.4012
Cookie Oatmeal Raisin,03/09/2021,Sides 4313,ea,33.00,112.0,0.0,0,0,112.0,0,97.00,0.47,45.48,48.0000,45.4833
Cookie JJ Triple Choc Chip,03/09/2021,Sides 4313,ea,137.00,280.0,0.0,0,0,280.0,0,222.00,0.58,129.03,195.0000,129.0264
BAG PAPER CRRYOT 8# LOGO-17-DNU,03/09/2021,Paper 4314,Box 1000,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CUP PLAS PRTN CLR 2 OZ  ,03/09/2021,Paper 4314,250 CT,0.00,0.0,0.0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
Frenchie Checkered Wrap Paper,03/09/2021,Paper 4314,1000 count,0.00,0.0,0.0,0,0,0.0,0,0.00,21.87,0.00,0.0000,0.0
Frenchie Topper (Bag Poly Sleeve),03/09/2021,Paper 4314,1 Case,0.00,0.0,0.0,0,0,0.0,0,0.00,72.44,0.00,0.0000,0.0
LID PLAS MED PRTN 2 OZ,03/09/2021,Paper 4314,125 CT,0.00,0.0,0.0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Sysco Cup Foam Tall 12 oz,03/09/2021,Paper 4314,Case 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPER 8OZ ,03/09/2021,Paper 4314,250 CT,0.00,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Tray Food Papr 8 oz,03/09/2021,Paper 4314,ea,2.50,0.0,0.0,0,0,0.0,0,1.90,5.83,11.07,0.6000,11.0675
TRAY FOOD PAPR NAT 8OZ,03/09/2021,Paper 4314,1/1000 CT,0.00,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR RED PLAID 8OZ,03/09/2021,Paper 4314,ea,0.00,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,03/09/2021,Paper 4314,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),03/09/2021,Paper 4314,200 CT,0.00,0.0,0.0,0,0,0.0,0,0.00,1.88,0.00,0.0000,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,03/09/2021,Paper 4314,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,03/09/2021,Paper 4314,50 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),03/09/2021,Paper 4314,Pack 567,11.00,12.0,0.0,0,0,12.0,0,1.60,2.92,4.68,21.4000,4.675
LID PLAS CLR F/1.5-2.5 OZ PRTN,03/09/2021,Paper 4314,100 CT,0.00,0.0,0.0,0,0,0.0,0,0.00,0.92,0.00,0.0000,0.0
Cup 22oz JJ,03/09/2021,Paper 4314,ea,148.00,1000.0,0.0,0,0,1000.0,0,517.00,0.04,19.90,631.0000,19.9045
Lid 22oz JJ,03/09/2021,Paper 4314,ea,478.00,1000.0,0.0,0,0,1000.0,0,772.00,0.01,8.11,706.0000,8.106
Cup 30oz JJ,03/09/2021,Paper 4314,ea,900.00,0.0,0.0,0,0,0.0,0,537.00,0.06,34.48,363.0000,34.4754
Lid 30oz JJ,03/09/2021,Paper 4314,ea,"1,108.00",0.0,0.0,0,0,0.0,0,743.00,0.02,13.45,365.0000,13.448299999999998
Bags 8# JJ,03/09/2021,Paper 4314,Box 1000,0.20,2.0,0.0,0,0,2.0,0,0.90,33.56,30.20,1.3000,30.204
Wrap Sandwich,03/09/2021,Paper 4314,Box 1000,1.80,3.0,0.0,0,0,3.0,0,1.80,20.26,36.46,3.0000,36.4597
8X10 Port Pap. (WRAP PAPER DRY WAX),03/09/2021,Paper 4314,Box 500,5.20,12.0,0.0,0,0,12.0,0,6.90,2.76,19.07,10.3000,19.0723
Straws,03/09/2021,Paper 4314,Box 300,0.00,0.0,0.0,0,0,0.0,0,0.00,1.41,0.00,0.0000,0.0
Straws_new (Box 300),03/09/2021,Paper 4314,Box 300,13.00,0.0,0.0,0,0,0.0,0,10.40,1.41,14.62,2.6000,14.6203
Pan Liners,03/09/2021,Paper 4314,Box 1000,0.80,0.0,0.0,0,0,0.0,0,0.80,30.04,24.04,0.0000,24.0354
Mylar (Film PVC roll),03/09/2021,Paper 4314,roll 5280,1.30,1.0,0.0,0,0,1.0,0,0.90,49.70,44.73,1.4000,44.7285
Cucumber,03/09/2021,Produce 4315,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,03/09/2021,Produce 4315,24 Count,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,03/09/2021,Produce 4315,12 Packs,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,03/09/2021,Produce 4315,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,03/09/2021,Produce 4315,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,03/09/2021,Produce 4315,Head Let,137.00,216.0,0.0,0,0,216.0,0,152.00,0.73,111.07,201.0000,111.0664
Tomatoes,03/09/2021,Produce 4315,lb,110.00,250.0,0.0,0,0,250.0,0,112.00,0.67,74.80,248.0000,74.8048
Onions,03/09/2021,Produce 4315,lb,34.00,50.0,0.0,0,0,50.0,0,24.50,0.32,7.87,59.5000,7.867
Celery,03/09/2021,Produce 4315,stalk,7.00,5.0,0.0,0,0,5.0,0,6.50,0.86,5.57,5.5000,5.5705
Cucumbers,03/09/2021,Produce 4315,ea,17.00,45.0,0.0,0,0,45.0,0,33.20,0.43,14.21,28.8000,14.2096
Syrup Lemonade,03/09/2021,Beverage 4316,gal,3.00,0.0,0.0,0,0,0.0,0,1.25,18.28,22.85,1.7500,22.85
Syrup Coke Zero,03/09/2021,Beverage 4316,gal,6.50,0.0,0.0,0,0,0.0,0,4.50,17.53,78.89,2.0000,78.885
Syrup Coke,03/09/2021,Beverage 4316,gal,4.50,0.0,0.0,0,0,0.0,0,2.00,17.53,35.06,2.5000,35.06
Syrup Diet Coke,03/09/2021,Beverage 4316,gal,3.00,5.0,0.0,0,0,5.0,0,6.50,17.53,113.95,1.5000,113.94499999999998
Syrup Sprite,03/09/2021,Beverage 4316,gal,1.00,5.0,0.0,0,0,5.0,0,4.50,17.51,78.77,1.5000,78.7748
Syrup Lemonade Light,03/09/2021,Beverage 4316,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,18.96,0.00,0.0000,0.0
Syrup Mello Yellow,03/09/2021,Beverage 4316,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,18.24,0.00,0.0000,0.0
Syrup Dr. Pepper,03/09/2021,Beverage 4316,gal,4.00,5.0,0.0,0,0,5.0,0,5.00,17.18,85.90,4.0000,85.898
Syrup Cherry Coke,03/09/2021,Beverage 4316,gal,4.00,0.0,0.0,0,0,0.0,0,2.00,17.51,35.02,2.0000,35.0192
Syrup Powerade,03/09/2021,Beverage 4316,gal,3.00,0.0,0.0,0,0,0.0,0,1.50,18.25,27.38,1.5000,27.3797
Tea Bag Brew Lipton,03/09/2021,Beverage 4316,ea,4.00,24.0,0.0,0,0,24.0,0,10.00,0.96,9.58,18.0000,9.578
Water (bottle),03/09/2021,Beverage 4316,bottle,25.00,48.0,0.0,0,0,48.0,0,49.00,0.26,12.59,24.0000,12.5881
Box - Mini Jimmy 12 CT Sandwich,03/09/2021,Catering 4320,each,25.00,0.0,0.0,0,0,0.0,0,22.00,1.45,31.92,3.0000,31.919799999999995
Box - Mini Jimmy 24 CT Sandwich,03/09/2021,Catering 4320,each,4.00,0.0,0.0,0,0,0.0,0,4.00,1.61,6.42,0.0000,6.4244
Box w/window - Jimmy 6 pk Cookie,03/09/2021,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,0.25,0.00,0.0000,0.0
Foam Plates,03/09/2021,Catering 4320,each,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
JMYJOHN BOX LUNCH LIL’ (JJ),03/09/2021,Catering 4320,each,64.00,0.0,125.0,0,0,125.0,0,92.00,0.23,21.47,97.0000,21.4728
JMYJOHN P BOX SANDWICH CATERING 18 PC ,03/09/2021,Catering 4320,ea,33.00,0.0,0.0,0,0,0.0,0,31.00,1.39,42.94,2.0000,42.935
JMYJOHN P BOX SANDWICH CATERING 30 PC ,03/09/2021,Catering 4320,ea,9.00,0.0,0.0,0,0,0.0,0,5.00,1.54,7.69,4.0000,7.692
Paper Bag - Mini Jimmy Sandwich,03/09/2021,Catering 4320,Case 500,0.00,0.0,0.0,0,0,0.0,0,0.00,22.15,0.00,0.0000,0.0
Pickle Container - clear plastic w/lid & label,03/09/2021,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,0.20,0.00,0.0000,0.0
Plastic Knives,03/09/2021,Catering 4320,Box 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,03/09/2021,Catering 4320,ea,106.00,0.0,0.0,0,0,0.0,0,105.00,0.30,31.47,1.0000,31.468499999999995
"Tray Cater Cmbo 12"" w / dome lid",03/09/2021,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,0.97,0.00,0.0000,0.0
"Tray Cater Cmbo 16"" w / dome lid",03/09/2021,Catering 4320,each,0.00,0.0,0.0,0,0,0.0,0,0.00,1.47,0.00,0.0000,0.0
Party Tray Bags,03/09/2021,Catering 4320,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
Tall Foam Cup,03/09/2021,Operating Supplies 5220,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,03/16/2021,Bread 4311,ea,555.00,1056.0,0.0,0,0,1056.0,0,472.00,0.45,214.34,"1,139.0000",214.3352
Wheat Sub -  9 Grain Roll,03/16/2021,Bread 4311,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.58,0.00,0.0000,0.0
Wheat,03/16/2021,Bread 4311,ea,25.00,32.0,0.0,0,0,32.0,0,20.00,1.46,29.29,37.0000,29.287999999999997
Butter (salted),03/16/2021,Food 4312,1 lb Stick,0.00,0.0,0.0,0,0,0.0,0,0.00,3.03,0.00,0.0000,0.0
Buttermilk,03/16/2021,Food 4312,Quart,0.00,0.0,0.0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Buttermilk (0.5 gal),03/16/2021,Food 4312,0.5 gal,0.00,0.0,0.0,0,0,0.0,0,0.00,2.99,0.00,0.0000,0.0
CHEESE PARM SHAVED S.AMER ,03/16/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CROUTON SEASONED CUBE ZTF ,03/16/2021,Food 4312,lb,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
DRESSING CAESAR WITH EGG SYS IMP,03/16/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,4.00,0.00,0.0000,0.0
Equal Sugar Substitute,03/16/2021,Food 4312,Case 2000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Hard Boiled Whole Eggs,03/16/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ken's Creole Pepper Sauce,03/16/2021,Food 4312,gal,0.40,0.0,0.0,0,0,0.0,0,0.00,15.39,0.00,0.4000,0.0
Ken's Glaze Fig & Balsamic ,03/16/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Kickin Ranch Dressing Mix,03/16/2021,Food 4312,Container 3.2oz,4.00,18.0,0.0,0,0,18.0,0,19.00,1.42,27.07,3.0000,27.0731
Pepper Jalapeno Slices,03/16/2021,Food 4312,gal,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,03/16/2021,Food 4312,Cup,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,03/16/2021,Food 4312,gal,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Rotisserie Shredded Chicken,03/16/2021,Food 4312,lb,5.50,0.0,0.0,0,0,0.0,0,0.00,3.35,0.00,5.5000,0.0
SPICE GARLIC SALT W/PARSLEY  ,03/16/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
"WRAP TORTILLA HERB GLC 12""",03/16/2021,Food 4312,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Avo Fresco,03/16/2021,Food 4312,Case,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Capicola,03/16/2021,Food 4312,lb,29.25,75.9,0.0,0,0,75.9,0,59.75,3.31,197.47,45.4000,197.4738
Salami,03/16/2021,Food 4312,lb,63.75,41.65,0.0,0,0,41.65,0,56.90,3.12,177.62,48.5000,177.619
Ham,03/16/2021,Food 4312,lb,91.70,162.0,0.0,0,0,162.0,0,130.50,2.45,319.99,123.2000,319.986
Turkey,03/16/2021,Food 4312,lb,81.80,188.35,0.0,0,0,188.35,0,94.00,2.98,280.21,176.1500,280.214
Beef,03/16/2021,Food 4312,lb,62.10,47.3,0.0,0,0,47.3,0,52.30,4.31,225.29,57.1000,225.2927
BACON - SLI APPLWD SMKD CKD,03/16/2021,Food 4312,ea,"1,025.00",1200.0,0.0,0,0,1200.0,0,967.00,0.22,213.22,"1,258.0000",213.2235
Cheese,03/16/2021,Food 4312,lb,103.13,134.65,0.0,0,0,134.65,0,84.20,2.73,229.78,153.5800,229.7818
Mayonnaise,03/16/2021,Food 4312,gal mayo,42.20,12.0,0.0,0,0,12.0,0,40.00,7.97,318.91,14.2000,318.912
Oil,03/16/2021,Food 4312,gal oil,12.50,0.0,0.0,0,0,0.0,0,10.40,9.96,103.54,2.1000,103.5351
Vinegar,03/16/2021,Food 4312,gal vinegar,9.80,0.0,0.0,0,0,0.0,0,8.90,3.94,35.11,0.9000,35.1052
Avocado,03/16/2021,Food 4312,avo can,6.90,24.0,0.0,0,0,24.0,0,17.70,3.10,54.87,13.2000,54.87
Peppers Cherry,03/16/2021,Food 4312,Gal Peppers,21.00,8.0,0.0,0,0,8.0,0,23.00,7.05,162.26,6.0000,162.2558
Mustard Dijon,03/16/2021,Food 4312,jar dijon,6.50,6.0,0.0,0,0,6.0,0,10.00,5.32,53.23,2.5000,53.229
MUSTARD WHL GRAIN ,03/16/2021,Food 4312,32 oz jar,10.00,0.0,0.0,0,0,0.0,0,8.80,5.87,51.65,1.2000,51.6525
Soy Sauce,03/16/2021,Food 4312,gal soy,2.00,0.0,0.0,0,0,0.0,0,1.80,11.43,20.58,0.2000,20.5765
Tuna Chunk - pouch,03/16/2021,Food 4312,Pouch tuna (48oz),4.50,6.0,0.0,0,0,6.0,0,4.40,8.28,36.43,6.1000,36.431999999999995
Pan Spray,03/16/2021,Food 4312,ea,6.00,0.0,0.0,0,0,0.0,0,5.00,3.11,15.57,1.0000,15.5685
Oregano,03/16/2021,Food 4312,cont oregano,0.30,0.0,0.0,0,0,0.0,0,0.15,23.49,3.52,0.1500,3.5236
Basil,03/16/2021,Food 4312,cont basil,0.30,0.0,0.0,0,0,0.0,0,0.15,5.65,0.85,0.1500,0.8475
Sugar,03/16/2021,Food 4312,lb,10.00,25.0,0.0,0,0,25.0,0,14.00,0.77,10.75,21.0000,10.745
Mayo Packets,03/16/2021,Food 4312,Box 204,1.30,1.0,0.0,0,0,1.0,0,0.15,17.16,2.57,2.1500,2.5738
Mustard Packets,03/16/2021,Food 4312,Box 500,1.20,1.0,0.0,0,0,1.0,0,1.20,5.97,7.16,1.0000,7.1606
Sweet n Low Packets,03/16/2021,Food 4312,Case  3000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Pickles,03/16/2021,Sides 4313,ea,100.00,360.0,0.0,0,0,360.0,0,194.00,0.33,63.65,266.0000,63.6514
Chip JJ Reg ,03/16/2021,Sides 4313,ea,113.00,180.0,0.0,0,0,180.0,0,79.00,0.37,28.84,214.0000,28.835
Chip JJ BBQ ,03/16/2021,Sides 4313,ea,108.00,300.0,0.0,0,0,300.0,0,70.00,0.37,25.55,338.0000,25.55
Chip JJ Jalapeno ,03/16/2021,Sides 4313,ea,231.00,180.0,0.0,0,0,180.0,0,121.00,0.37,44.17,290.0000,44.165
Chip JJ S&V ,03/16/2021,Sides 4313,ea,80.00,300.0,0.0,0,0,300.0,0,95.00,0.37,34.68,285.0000,34.675
Chip JJ Skinny ,03/16/2021,Sides 4313,ea,94.00,60.0,0.0,0,0,60.0,0,69.00,0.43,29.66,85.0000,29.6631
Cookie Oatmeal Raisin,03/16/2021,Sides 4313,ea,97.00,56.0,0.0,0,0,56.0,0,100.00,0.47,46.89,53.0000,46.89
Cookie JJ Triple Choc Chip,03/16/2021,Sides 4313,ea,222.00,112.0,0.0,0,0,112.0,0,88.00,0.58,51.16,246.0000,51.1632
BAG PAPER CRRYOT 8# LOGO-17-DNU,03/16/2021,Paper 4314,Box 1000,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CUP PLAS PRTN CLR 2 OZ  ,03/16/2021,Paper 4314,250 CT,0.00,0.0,0.0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
Frenchie Checkered Wrap Paper,03/16/2021,Paper 4314,1000 count,0.00,0.0,0.0,0,0,0.0,0,0.00,21.87,0.00,0.0000,0.0
Frenchie Topper (Bag Poly Sleeve),03/16/2021,Paper 4314,1 Case,0.00,0.0,0.0,0,0,0.0,0,0.00,72.44,0.00,0.0000,0.0
LID PLAS MED PRTN 2 OZ,03/16/2021,Paper 4314,125 CT,0.00,0.0,0.0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Sysco Cup Foam Tall 12 oz,03/16/2021,Paper 4314,Case 1000,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPER 8OZ ,03/16/2021,Paper 4314,250 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Tray Food Papr 8 oz,03/16/2021,Paper 4314,ea,1.90,0.0,0.0,0,0,0.0,0,0.00,5.83,0.00,1.9000,0.0
TRAY FOOD PAPR NAT 8OZ,03/16/2021,Paper 4314,1/1000 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR RED PLAID 8OZ,03/16/2021,Paper 4314,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,03/16/2021,Paper 4314,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),03/16/2021,Paper 4314,200 CT,0.00,0.0,0.0,0,0,0.0,0,0.00,1.88,0.00,0.0000,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,03/16/2021,Paper 4314,ea,0.00,0.0,0.0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,03/16/2021,Paper 4314,50 CT,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),03/16/2021,Paper 4314,Pack 567,1.60,12.0,0.0,0,0,12.0,0,15.50,2.92,45.32,-1.9000,45.3205
LID PLAS CLR F/1.5-2.5 OZ PRTN,03/16/2021,Paper 4314,100 CT,0.00,24.0,0.0,0,0,24.0,0,0.00,0.92,0.00,24.0000,0.0
Cup 22oz JJ,03/16/2021,Paper 4314,ea,517.00,1000.0,0.0,0,0,1000.0,0,824.00,0.04,31.72,693.0000,31.724
Lid 22oz JJ,03/16/2021,Paper 4314,ea,772.00,0.0,0.0,0,0,0.0,0,225.00,0.01,2.36,547.0000,2.3625
Cup 30oz JJ,03/16/2021,Paper 4314,ea,537.00,0.0,0.0,0,0,0.0,0,212.00,0.06,13.61,325.0000,13.610400000000002
Lid 30oz JJ,03/16/2021,Paper 4314,ea,743.00,1000.0,0.0,0,0,1000.0,0,"1,420.00",0.02,25.70,323.0000,25.702000000000005
Bags 8# JJ,03/16/2021,Paper 4314,Box 1000,0.90,1.0,0.0,0,0,1.0,0,0.80,33.56,26.85,1.1000,26.847999999999995
Wrap Sandwich,03/16/2021,Paper 4314,Box 1000,1.80,3.0,0.0,0,0,3.0,0,1.60,20.26,32.42,3.2000,32.416
8X10 Port Pap. (WRAP PAPER DRY WAX),03/16/2021,Paper 4314,Box 500,6.90,12.0,0.0,0,0,12.0,0,8.50,2.77,23.50,10.4000,23.5025
Straws,03/16/2021,Paper 4314,Box 300,0.00,0.0,0.0,0,0,0.0,0,0.00,1.41,0.00,0.0000,0.0
Straws_new (Box 300),03/16/2021,Paper 4314,Box 300,10.40,0.0,0.0,0,0,0.0,0,7.50,1.41,10.54,2.9000,10.5435
Pan Liners,03/16/2021,Paper 4314,Box 1000,0.80,0.0,0.0,0,0,0.0,0,0.70,30.04,21.03,0.1000,21.031
Mylar (Film PVC roll),03/16/2021,Paper 4314,roll 5280,0.90,0.0,0.0,0,0,0.0,0,0.70,49.70,34.79,0.2000,34.7888
Cucumber,03/16/2021,Produce 4315,ea,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,03/16/2021,Produce 4315,24 Count,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,03/16/2021,Produce 4315,12 Packs,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,03/16/2021,Produce 4315,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,03/16/2021,Produce 4315,lb,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0
