item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Potato Chip Regular,02/22/2022,Sides 4313,ea,253.00,288.0,0,0,0,288.0,0,249.00,0.40,99.53,292.0000,99.5253
Potato Chip Salt & Vinegar,02/22/2022,Sides 4313,ea,154.00,288.0,0,0,0,288.0,0,168.00,0.40,67.15,274.0000,67.1496
Potato Chip Thinny,02/22/2022,Sides 4313,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.45,0.00,0.0000,0.0
Pickles,02/22/2022,Sides 4313,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cookie Oatmeal Raisin,02/22/2022,Sides 4313,ea,50.00,56.0,0,0,0,56.0,0,70.00,0.50,35.06,36.0000,35.056
Cookie JJ Triple Choc Chip,02/22/2022,Sides 4313,ea,109.00,280.0,0,0,0,280.0,0,137.00,0.62,84.47,252.0000,84.4742
Sysco Cup Foam Tall 12 oz,02/22/2022,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPER 8OZ ,02/22/2022,Paper 4314,250 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR NAT 8OZ,02/22/2022,Paper 4314,1/1000 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR RED PLAID 8OZ,02/22/2022,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,02/22/2022,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas Trans Soft 12 OZ,02/22/2022,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),02/22/2022,Paper 4314,Pack 567,8.30,12.0,0,0,0,12.0,0,8.00,2.93,23.45,12.3000,23.4456
Cup 22oz JJ,02/22/2022,Paper 4314,ea,"1,222.00",0.0,0,0,0,0.0,0,522.00,0.05,25.26,700.0000,25.2648
Lid 22oz JJ,02/22/2022,Paper 4314,ea,"1,300.00",0.0,0,0,0,0.0,0,650.00,0.01,8.78,650.0000,8.775
Cup 30oz JJ,02/22/2022,Paper 4314,ea,160.00,750.0,0,0,0,750.0,0,574.00,0.08,46.38,336.0000,46.3792
Lid 30oz JJ,02/22/2022,Paper 4314,ea,580.00,1000.0,0,0,0,1000.0,0,"1,275.00",0.02,29.58,305.0000,29.58
Bags 8# JJ,02/22/2022,Paper 4314,Box 1000,0.25,1.0,0,0,0,1.0,0,0.25,43.03,10.76,1.0000,10.7575
Wrap Sandwich,02/22/2022,Paper 4314,Box 1000,2.30,3.0,0,0,0,3.0,0,2.00,23.83,47.66,3.3000,47.6564
8X10 Port Pap. (WRAP PAPER DRY WAX),02/22/2022,Paper 4314,Box 500,4.70,12.0,0,0,0,12.0,0,5.20,3.89,20.21,11.5000,20.2062
Straws Red,02/22/2022,Paper 4314,Box 300,8.00,0.0,0,0,0,0.0,0,6.00,9.45,56.72,2.0000,56.72399999999999
Pan Liners,02/22/2022,Paper 4314,Box 1000,0.60,0.0,0,0,0,0.0,0,0.60,34.22,20.53,0.0000,20.5325
Mylar (Film PVC roll),02/22/2022,Paper 4314,roll 5280,0.40,0.0,0,0,0,0.0,0,0.10,58.76,5.88,0.3000,5.8762
Cucumber,02/22/2022,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,02/22/2022,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,02/22/2022,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,02/22/2022,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,02/22/2022,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,02/22/2022,Produce 4315,Head Let,87.00,288.0,0,0,0,288.0,0,133.00,0.83,110.63,242.0000,110.6294
Tomatoes,02/22/2022,Produce 4315,lb,96.00,250.0,0,0,0,250.0,0,150.00,0.68,102.00,196.0000,102.00000000000001
Onions,02/22/2022,Produce 4315,lb,54.00,50.0,0,0,0,50.0,0,58.00,0.66,38.07,46.0000,38.0712
Celery,02/22/2022,Produce 4315,stalk,6.00,6.0,0,0,0,6.0,0,6.50,1.00,6.51,5.5000,6.506499999999999
Cucumbers,02/22/2022,Produce 4315,ea,22.00,45.0,0,0,0,45.0,0,39.00,0.46,18.11,28.0000,18.1116
MINUTE MAID,02/22/2022,Beverage 4316,bottle,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Lemonade,02/22/2022,Beverage 4316,gal,2.75,0.0,0,0,0,0.0,0,2.00,19.08,38.16,0.7500,38.1602
WATER BOTTLED SPRING,02/22/2022,Beverage 4316,each,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Coke Zero,02/22/2022,Beverage 4316,gal,5.00,0.0,0,0,0,0.0,0,2.50,18.27,45.68,2.5000,45.6795
Syrup Coke,02/22/2022,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,6.50,18.34,119.21,1.0000,119.21
Syrup Diet Coke,02/22/2022,Beverage 4316,gal,1.00,5.0,0,0,0,5.0,0,4.00,18.34,73.36,2.0000,73.36
Syrup Sprite,02/22/2022,Beverage 4316,gal,4.00,0.0,0,0,0,0.0,0,2.50,18.25,45.61,1.5000,45.613299999999995
Syrup Dr. Pepper,02/22/2022,Beverage 4316,gal,2.00,5.0,0,0,0,5.0,0,3.00,18.34,55.02,4.0000,55.019999999999996
Syrup Cherry Coke,02/22/2022,Beverage 4316,gal,3.00,5.0,0,0,0,5.0,0,6.00,18.31,109.86,2.0000,109.857
Syrup Powerade,02/22/2022,Beverage 4316,gal,2.75,0.0,0,0,0,0.0,0,1.50,19.10,28.65,1.2500,28.649699999999996
Tea Bag Brew Lipton,02/22/2022,Beverage 4316,ea,16.00,24.0,0,0,0,24.0,0,26.00,1.01,26.20,14.0000,26.200200000000002
Water (bottle),02/22/2022,Beverage 4316,bottle,21.00,72.0,0,0,0,72.0,0,56.00,0.28,15.80,37.0000,15.797599999999997
Box - Mini Jimmy 12 CT Sandwich,02/22/2022,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,1.49,0.00,0.0000,0.0
Box - Mini Jimmy 24 CT Sandwich,02/22/2022,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,1.61,0.00,0.0000,0.0
Foam Plates,02/22/2022,Catering 4320,each,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JMYJOHN P BOX SANDWICH CATERING 18 PC ,02/22/2022,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,1.51,0.00,0.0000,0.0
JMYJOHN P BOX SANDWICH CATERING 30 PC ,02/22/2022,Catering 4320,ea,49.00,0.0,0,0,0,0.0,0,39.00,1.86,72.64,10.0000,72.6414
LIL' Box Lunch,02/22/2022,Catering 4320,each,207.00,0.0,0,0,0,0.0,0,206.00,0.26,54.20,1.0000,54.1986
Plastic Knives,02/22/2022,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,02/22/2022,Catering 4320,ea,174.00,0.0,0,0,0,0.0,0,123.00,0.33,41.01,51.0000,41.0082
JMYJOHN TAPE REGISTER THERM 3.1X315,02/22/2022,Operating Supplies 5220,each,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
WIPE ANTIBACTERIAL PROBE,02/22/2022,Operating Supplies 5220,each,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Tall Foam Cup,02/22/2022,Operating Supplies 5220,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,03/01/2022,Bread 4311,ea,760.00,1280.0,0,0,0,1280.0,0,792.00,0.46,362.10,"1,248.0000",362.1024
Wheat,03/01/2022,Bread 4311,ea,20.00,48.0,0,0,0,48.0,0,48.00,1.49,71.40,20.0000,71.4
"AIOLI, SIGNATURE - HORSERADISH",03/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,12.53,0.00,0.0000,0.0
Black Pepper,03/01/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,14.65,0.00,0.0000,0.0
BLUE CHEESE CRUMBLES - 2LB,03/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
BLUE CHEESE CRUMBLES - 5LB,03/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,3.10,0.00,0.0000,0.0
CHEESE CREAM WHPD TUB SPREAD               ,03/01/2022,Food 4312,Container,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHEESE PARM SHAVED S.AMER ,03/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,4.52,0.00,0.0000,0.0
CHEESE PROC PPR JACK SHRD FTR,03/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"CHEESE, AMERICAN ",03/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,33.79,0.00,0.0000,0.0
"CHEESE, CHEDDAR – FINELY SHREDDED ",03/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,2.14,0.00,0.0000,0.0
Chile & Lime Seasoning,03/01/2022,Food 4312,25 Oz,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHIP WONTON STRIP WASABI RANCH,03/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CHUNKY BLEU CHEESE DRESSING,03/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.73,0.00,0.0000,0.0
CRISPY CARROT NOODLES,03/01/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
CROUTON SEASONED CUBE ZTF ,03/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,1.82,0.00,0.0000,0.0
DIPN CHICKN SAUCE,03/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
DRESSING CAESAR WITH EGG SYS IMP,03/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.45,0.00,0.0000,0.0
Equal Sugar Substitute,03/01/2022,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
FIRE-ROASTED PINEAPPLE CHUNKS,03/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Garlic Salt  ,03/01/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
Hard Boiled Whole Eggs,03/01/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ken's Creole Pepper Sauce,03/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,15.39,0.00,0.0000,0.0
Ken's Glaze Fig & Balsamic ,03/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Kickin Ranch Dressing Mix,03/01/2022,Food 4312,Container 3.2oz,17.00,0.0,0,0,0,0.0,0,14.00,1.22,17.08,3.0000,17.0842
MANGO HABANERO SAUCE,03/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
ONION RED PICKLED FRZN ,03/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
ONION RED PICKLED FRZN,03/01/2022,Food 4312,5 LB,6.00,0.0,0,0,0,0.0,0,12.00,12.69,152.26,-6.0000,152.2596
ONION STRINGS,03/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,18.65,0.00,0.0000,0.0
PANKO PARM CRISP BLEND,03/01/2022,Food 4312,lb,14.00,0.0,0,0,0,0.0,0,10.00,4.66,46.61,4.0000,46.61
Pepper Jalapeno Slices,03/01/2022,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
PEPPER RED STRIP PINE GUAJILLO ,03/01/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
PEPPERCORN RANCH,03/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
PHILADELPHIA WHIPPED CREAM CHEESE,03/01/2022,Food 4312,Container,0.00,0.0,0,0,0,0.0,0,0.00,-2.00,0.00,0.0000,0.0
Rotisserie Shredded Chicken,03/01/2022,Food 4312,lb,0.00,0.0,0,0,0,0.0,0,0.00,3.84,0.00,0.0000,0.0
SAUCE CHILI SWEET RED HOT,03/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SAUCE PESTO BASIL,03/01/2022,Food 4312,oz,0.00,360.0,0,0,0,360.0,0,360.00,0.37,132.08,0.0000,132.084
"SAUCE, DELUXE THOUSAND ISLAND",03/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,41.87,0.00,0.0000,0.0
"Seeds, Sesame Black",03/01/2022,Food 4312,1 Lb,0.00,0.0,0,0,0,0.0,0,0.00,50.65,0.00,0.0000,0.0
THAI SATAY SAUCE,03/01/2022,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
TOMATO RSTD RED WEDGES,03/01/2022,Food 4312,lb,48.00,0.0,0,0,0,0.0,0,48.00,4.43,212.44,0.0000,212.4384
"TORTILLA, FLOUR 12”",03/01/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.15,0.00,0.0000,0.0
VEGETABLE CORN & BLK BEAN SW ,03/01/2022,Food 4312,2 LB,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
WRAP TORTILLA CHSE JALAPNO 12,03/01/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
"WRAP TORTILLA HERB GLC 12""",03/01/2022,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.29,0.00,0.0000,0.0
YELLOW TRIANGLE TORTILLA CHIP,03/01/2022,Food 4312,2 LB,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Avo Fresco,03/01/2022,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,03/01/2022,Food 4312,lb,53.90,39.2,0,0,0,39.2,0,50.70,4.12,208.87,42.4000,208.8739
Salami,03/01/2022,Food 4312,lb,28.90,78.7,0,0,0,78.7,0,88.70,3.24,287.48,18.9000,287.4767
Ham,03/01/2022,Food 4312,lb,91.50,132.6,0,0,0,132.6,0,137.95,2.49,343.91,86.1500,343.9093
Turkey,03/01/2022,Food 4312,lb,91.50,220.0,0,0,0,220.0,0,159.70,3.20,510.72,151.8000,510.72059999999993
Beef,03/01/2022,Food 4312,lb,64.10,63.5,0,0,0,63.5,0,87.15,4.82,420.17,40.4500,420.1676
BACON - SLI APPLWD SMKD CKD,03/01/2022,Food 4312,ea,686.00,1200.0,0,0,0,1200.0,0,850.00,0.27,227.72,"1,036.0000",227.71500000000003
Cheese,03/01/2022,Food 4312,lb,94.00,136.82,0,0,0,136.82,0,114.85,2.41,277.02,115.9700,277.0182
Mayonnaise,03/01/2022,Food 4312,gal mayo,34.50,16.0,0,0,0,16.0,0,38.00,9.70,368.52,12.5000,368.524
Oil,03/01/2022,Food 4312,gal oil,12.40,0.0,0,0,0,0.0,0,11.50,15.06,173.19,0.9000,173.1866
Vinegar,03/01/2022,Food 4312,gal vinegar,9.50,0.0,0,0,0,0.0,0,9.00,3.98,35.84,0.5000,35.8371
Avocado,03/01/2022,Food 4312,avo can,18.00,12.0,0,0,0,12.0,0,21.50,3.11,66.85,8.5000,66.8543
Peppers Cherry,03/01/2022,Food 4312,Gal Peppers,21.50,4.0,0,0,0,4.0,0,19.50,7.07,137.95,6.0000,137.9469
Mustard Dijon,03/01/2022,Food 4312,jar dijon,5.10,6.0,0,0,0,6.0,0,9.50,5.34,50.74,1.6000,50.743300000000005
MUSTARD WHL GRAIN ,03/01/2022,Food 4312,32 oz jar,7.40,0.0,0,0,0,0.0,0,6.50,6.04,39.25,0.9000,39.2516
Soy Sauce,03/01/2022,Food 4312,gal soy,1.60,0.0,0,0,0,0.0,0,1.50,10.51,15.76,0.1000,15.764
Tuna Chunk - pouch,03/01/2022,Food 4312,Pouch tuna (48oz),4.50,6.0,0,0,0,6.0,0,6.50,8.31,54.02,4.0000,54.015
Pan Spray,03/01/2022,Food 4312,ea,2.00,0.0,0,0,0,0.0,0,2.00,3.32,6.65,0.0000,6.6456
Oregano,03/01/2022,Food 4312,cont oregano,0.70,0.0,0,0,0,0.0,0,0.50,25.53,12.76,0.2000,12.7641
Basil,03/01/2022,Food 4312,cont basil,0.70,0.0,0,0,0,0.0,0,0.50,6.17,3.08,0.2000,3.0844
Sugar,03/01/2022,Food 4312,lb,28.00,0.0,0,0,0,0.0,0,5.00,0.83,4.17,23.0000,4.17
Mayo Packets,03/01/2022,Food 4312,Box 204,1.10,2.0,0,0,0,2.0,0,1.50,22.91,34.37,1.6000,34.365
Mustard Packets,03/01/2022,Food 4312,Box 500,1.90,1.0,0,0,0,1.0,0,2.00,6.04,12.08,0.9000,12.0752
Sweet n Low Packets,03/01/2022,Food 4312,Case  3000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
PICKLE DILL WHOLE 52-68 REFR,03/01/2022,Sides 4313,ea,121.00,240.0,0,0,0,240.0,0,210.00,0.43,90.45,151.0000,90.447
Potato Chip BBQ,03/01/2022,Sides 4313,ea,211.00,360.0,0,0,0,360.0,0,230.00,0.40,91.93,341.0000,91.931
Potato Chip Jalapeno,03/01/2022,Sides 4313,ea,160.00,360.0,0,0,0,360.0,0,253.00,0.40,101.12,267.0000,101.1241
Potato Chip Regular,03/01/2022,Sides 4313,ea,249.00,288.0,0,0,0,288.0,0,326.00,0.40,130.30,211.0000,130.3022
Potato Chip Salt & Vinegar,03/01/2022,Sides 4313,ea,168.00,288.0,0,0,0,288.0,0,205.00,0.40,81.94,251.0000,81.9385
Potato Chip Thinny,03/01/2022,Sides 4313,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.45,0.00,0.0000,0.0
Pickles,03/01/2022,Sides 4313,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cookie Oatmeal Raisin,03/01/2022,Sides 4313,ea,70.00,56.0,0,0,0,56.0,0,87.00,0.50,43.59,39.0000,43.587
Cookie JJ Triple Choc Chip,03/01/2022,Sides 4313,ea,137.00,280.0,0,0,0,280.0,0,254.00,0.62,156.62,163.0000,156.6164
Sysco Cup Foam Tall 12 oz,03/01/2022,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPER 8OZ ,03/01/2022,Paper 4314,250 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR NAT 8OZ,03/01/2022,Paper 4314,1/1000 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
TRAY FOOD PAPR RED PLAID 8OZ,03/01/2022,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,03/01/2022,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas Trans Soft 12 OZ,03/01/2022,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),03/01/2022,Paper 4314,Pack 567,8.00,12.0,0,0,0,12.0,0,1.00,2.93,2.93,19.0000,2.9333
Cup 22oz JJ,03/01/2022,Paper 4314,ea,522.00,1000.0,0,0,0,1000.0,0,"1,270.00",0.05,61.72,252.0000,61.72200000000001
Lid 22oz JJ,03/01/2022,Paper 4314,ea,650.00,1000.0,0,0,0,1000.0,0,"1,200.00",0.01,16.32,450.0000,16.32
Cup 30oz JJ,03/01/2022,Paper 4314,ea,574.00,750.0,0,0,0,750.0,0,"1,066.00",0.08,86.13,258.0000,86.1328
Lid 30oz JJ,03/01/2022,Paper 4314,ea,"1,275.00",0.0,0,0,0,0.0,0,"1,100.00",0.02,25.52,175.0000,25.52
Bags 8# JJ,03/01/2022,Paper 4314,Box 1000,0.25,1.0,0,0,0,1.0,0,1.00,43.03,43.03,0.2500,43.03
Wrap Sandwich,03/01/2022,Paper 4314,Box 1000,2.00,3.0,0,0,0,3.0,0,3.00,23.83,71.50,2.0000,71.499
8X10 Port Pap. (WRAP PAPER DRY WAX),03/01/2022,Paper 4314,Box 500,5.20,12.0,0,0,0,12.0,0,10.00,3.89,38.86,7.2000,38.858
Straws Red,03/01/2022,Paper 4314,Box 300,6.00,0.0,0,0,0,0.0,0,4.00,9.45,37.82,2.0000,37.816
Pan Liners,03/01/2022,Paper 4314,Box 1000,0.60,0.0,0,0,0,0.0,0,0.50,34.22,17.11,0.1000,17.1105
Mylar (Film PVC roll),03/01/2022,Paper 4314,roll 5280,0.10,1.0,0,0,0,1.0,0,1.00,59.32,59.32,0.1000,59.3238
Cucumber,03/01/2022,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,03/01/2022,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,03/01/2022,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,03/01/2022,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,03/01/2022,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,03/01/2022,Produce 4315,Head Let,133.00,192.0,0,0,0,192.0,0,140.00,0.76,105.74,185.0000,105.74200000000002
Tomatoes,03/01/2022,Produce 4315,lb,150.00,150.0,0,0,0,150.0,0,150.00,0.68,102.00,150.0000,102.00000000000001
Onions,03/01/2022,Produce 4315,lb,58.00,0.0,0,0,0,0.0,0,15.00,0.66,9.85,43.0000,9.846
Celery,03/01/2022,Produce 4315,stalk,6.50,6.0,0,0,0,6.0,0,7.00,1.07,7.50,5.5000,7.501199999999999
Cucumbers,03/01/2022,Produce 4315,ea,39.00,45.0,0,0,0,45.0,0,45.00,0.51,22.95,39.0000,22.9545
MINUTE MAID,03/01/2022,Beverage 4316,bottle,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Lemonade,03/01/2022,Beverage 4316,gal,2.00,2.5,0,0,0,2.5,0,3.50,19.11,66.87,1.0000,66.8703
WATER BOTTLED SPRING,03/01/2022,Beverage 4316,each,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Syrup Coke Zero,03/01/2022,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,6.00,18.32,109.91,1.5000,109.91159999999999
Syrup Coke,03/01/2022,Beverage 4316,gal,6.50,0.0,0,0,0,0.0,0,3.00,18.34,55.02,3.5000,55.019999999999996
Syrup Diet Coke,03/01/2022,Beverage 4316,gal,4.00,5.0,0,0,0,5.0,0,7.00,18.34,128.38,2.0000,128.38
Syrup Sprite,03/01/2022,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,6.00,18.31,109.88,1.5000,109.88039999999998
Syrup Dr. Pepper,03/01/2022,Beverage 4316,gal,3.00,5.0,0,0,0,5.0,0,5.50,18.34,100.87,2.5000,100.87
Syrup Cherry Coke,03/01/2022,Beverage 4316,gal,6.00,0.0,0,0,0,0.0,0,2.50,18.31,45.77,3.5000,45.773799999999994
Syrup Powerade,03/01/2022,Beverage 4316,gal,1.50,0.0,0,0,0,0.0,0,3.00,19.10,57.30,-1.5000,57.29939999999999
Tea Bag Brew Lipton,03/01/2022,Beverage 4316,ea,26.00,0.0,0,0,0,0.0,0,11.00,1.01,11.08,15.0000,11.0847
Water (bottle),03/01/2022,Beverage 4316,bottle,56.00,48.0,0,0,0,48.0,0,65.00,0.28,18.34,39.0000,18.3365
Box - Mini Jimmy 12 CT Sandwich,03/01/2022,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,1.49,0.00,0.0000,0.0
Box - Mini Jimmy 24 CT Sandwich,03/01/2022,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,1.61,0.00,0.0000,0.0
Foam Plates,03/01/2022,Catering 4320,each,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JMYJOHN P BOX SANDWICH CATERING 18 PC ,03/01/2022,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,1.51,0.00,0.0000,0.0
JMYJOHN P BOX SANDWICH CATERING 30 PC ,03/01/2022,Catering 4320,ea,39.00,0.0,0,0,0,0.0,0,36.00,1.86,67.05,3.0000,67.0536
LIL' Box Lunch,03/01/2022,Catering 4320,each,206.00,125.0,0,0,0,125.0,0,206.00,0.27,55.78,125.0000,55.7848
Plastic Knives,03/01/2022,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,03/01/2022,Catering 4320,ea,123.00,125.0,0,0,0,125.0,0,250.00,0.34,83.90,-2.0000,83.9
JMYJOHN TAPE REGISTER THERM 3.1X315,03/01/2022,Operating Supplies 5220,each,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
WIPE ANTIBACTERIAL PROBE,03/01/2022,Operating Supplies 5220,each,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Tall Foam Cup,03/01/2022,Operating Supplies 5220,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
