item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units
Tuna,10/13/2015,Food 4312,can tuna,17.75,6.0,0.0,0,0,6.0,0,18.25,7.8244,142.7953,5.5
Pam Spray,10/13/2015,Food 4312,ea,4.0,0.0,0.0,0,0,0.0,0,4.0,2.4955,9.982,0.0
Oregano,10/13/2015,Food 4312,cont oregano,4.099999904632568,0.0,0.0,0,0,0.0,0,4.099999904632568,20.596610235181906,84.4461,0.0
Basil,10/13/2015,Food 4312,cont basil,4.099999904632568,0.0,0.0,0,0,0.0,0,4.099999904632568,21.818805385561813,89.4571,0.0
Sugar,10/13/2015,Food 4312,lb,40.0,0.0,0.0,0,0,0.0,0,20.0,0.5852,11.704,20.0
Mayo Packets,10/13/2015,Food 4312,Box 204,0.699999988079071,1.0,0.0,0,0,1.0,0,0.75,17.79,13.3425,0.949999988079071
Mustard Packets,10/13/2015,Food 4312,Box 500,1.2000000476837158,0.0,0.0,0,0,0.0,0,0.8999999761581421,5.880000155766809,5.292,0.30000007152557373
Sweet n Low Packets,10/13/2015,Food 4312,Case  3000,0.2680000039935112,0.0,0.0,0,0,0.0,0,0.2680000039935112,23.232462340376497,6.2263,0.0
Pickles,10/13/2015,Sides 4313,ea,73.0,72.0,0.0,0,0,72.0,0,59.0,0.3481,20.5379,86.0
Chip JJ Reg ,10/13/2015,Sides 4313,ea,157.0,180.0,0.0,0,0,180.0,0,158.0,0.36419999999999997,57.5436,179.0
Chip JJ BBQ ,10/13/2015,Sides 4313,ea,206.0,240.0,0.0,0,0,240.0,0,207.0,0.36419999999999997,75.3894,239.0
Chip JJ Jalapeno ,10/13/2015,Sides 4313,ea,107.0,240.0,0.0,0,0,240.0,0,104.0,0.3642,37.8768,243.0
Chip JJ S&V ,10/13/2015,Sides 4313,ea,125.0,180.0,0.0,0,0,180.0,0,113.0,0.3642,41.1546,192.0
Chip JJ Skinny ,10/13/2015,Sides 4313,ea,108.0,60.0,0.0,0,0,60.0,0,81.0,0.4297,34.8057,87.0
Cookie Oatmeal Raisin,10/13/2015,Sides 4313,ea,102.0,0.0,0.0,0,0,0.0,0,32.0,0.4634,14.8288,70.0
Cookie JJ Triple Choc Chip,10/13/2015,Sides 4313,ea,87.0,168.0,0.0,0,0,168.0,0,100.0,0.5529,55.28999999999999,155.0
Sysco Cup Foam Tall 12 oz,10/13/2015,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,10/13/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,10/13/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Napkins,10/13/2015,Paper 4314,Pack 567,0.0,0.0,0.0,0,0,0.0,0,0.0,3.05,0.0,0.0
Napkins - Case 24 / Pack 284,10/13/2015,Paper 4314,Pack 284,17.25,0.0,0.0,0,0,0.0,0,8.800000190734863,1.412102242120781,12.4265,8.449999809265137
Cup 22oz JJ,10/13/2015,Paper 4314,ea,453.0,1000.0,0.0,0,0,1000.0,0,859.0,0.0359,30.8381,594.0
Lid 22oz JJ,10/13/2015,Paper 4314,ea,900.0,0.0,0.0,0,0,0.0,0,375.0,0.010700000000000001,4.0125,525.0
Cup 30oz JJ,10/13/2015,Paper 4314,ea,830.0,0.0,0.0,0,0,0.0,0,584.0,0.0598,34.9232,246.0
Lid 30oz JJ,10/13/2015,Paper 4314,ea,1138.0,0.0,0.0,0,0,0.0,0,899.0,0.018199999999999997,16.3618,239.0
Bags 8# JJ,10/13/2015,Paper 4314,Box 1000,0.800000011920929,1.0,0.0,0,0,1.0,0,1.149999976158142,42.46000088028288,48.829,0.6500000357627869
Wrap Sandwich,10/13/2015,Paper 4314,Box 1000,3.0999999046325684,3.0,0.0,0,0,3.0,0,3.9000000953674316,22.1766917654015,86.4891,2.1999998092651367
8X10 Port Pap.,10/13/2015,Paper 4314,Box 500,8.75,12.0,0.0,0,0,12.0,0,12.75,2.7350039215686275,34.8713,8.0
Straws,10/13/2015,Paper 4314,Box 300,20.75,0.0,0.0,0,0,0.0,0,18.25,1.6692,30.462900000000005,2.5
Pan Liners,10/13/2015,Paper 4314,Box 1000,0.699999988079071,0.0,0.0,0,0,0.0,0,0.6000000238418579,30.979998768965455,18.588,0.09999996423721313
Mylar,10/13/2015,Paper 4314,roll 5280,1.100000023841858,0.0,0.0,0,0,0.0,0,0.8999999761581421,83.76511333012881,75.3886,0.20000004768371582
Cucumber,10/13/2015,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,10/13/2015,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,10/13/2015,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,10/13/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,10/13/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,10/13/2015,Produce 4315,Head Let,79.0,144.0,0.0,0,0,144.0,0,55.0,1.5709,86.3995,168.0
Tomatoes,10/13/2015,Produce 4315,lb,96.0,100.0,0.0,0,0,100.0,0,62.0,1.2965,80.383,134.0
Onions,10/13/2015,Produce 4315,lb,58.0,0.0,0.0,0,0,0.0,0,13.0,0.6056,7.872800000000001,45.0
Sprouts,10/13/2015,Produce 4315,lb,4.25,12.0,0.0,0,0,12.0,0,8.75,2.141702857142857,18.7399,7.5
Celery,10/13/2015,Produce 4315,stalk,2.75,6.0,0.0,0,0,6.0,0,2.75,1.482618181818182,4.0772,6.0
Cucumbers,10/13/2015,Produce 4315,ea,10.0,24.0,0.0,0,0,24.0,0,8.0,1.1621,9.2968,26.0
Syrup Coke,10/13/2015,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,6.5,13.73,89.245,1.0
Syrup Diet Coke,10/13/2015,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,5.5,13.73,75.515,2.0
Syrup Sprite,10/13/2015,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,2.0,13.73,27.46,1.0
Syrup Lemonade Light,10/13/2015,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,1.5,14.9,22.35,1.5
Syrup Mello Yellow,10/13/2015,Beverage 4316,gal,0.75,2.5,0.0,0,0,2.5,0,3.0,14.32,42.96,0.25
Syrup Dr. Pepper,10/13/2015,Beverage 4316,gal,2.5,5.0,0.0,0,0,5.0,0,4.5,13.46,60.57000000000001,3.0
Syrup Cherry Coke,10/13/2015,Beverage 4316,gal,5.0,0.0,0.0,0,0,0.0,0,2.5,13.73,34.325,2.5
Syrup Powerade,10/13/2015,Beverage 4316,gal,1.25,2.5,0.0,0,0,2.5,0,2.0,14.32,28.64,1.75
Tea Bag Brew Lipton,10/13/2015,Beverage 4316,ea,22.0,24.0,0.0,0,0,24.0,0,33.0,0.9513,31.3929,13.0
Water (bottle),10/13/2015,Beverage 4316,bottle,35.0,48.0,0.0,0,0,48.0,0,35.0,0.27830000000000005,9.7405,48.0
JJ Lunch Box,10/13/2015,Catering 4320,ea,151.0,0.0,0.0,0,0,0.0,0,151.0,0.32,48.32,0.0
"Tray Cater Cmbo 12"" w / dome lid",10/13/2015,Catering 4320,each,7.0,25.0,0.0,0,0,25.0,0,23.0,0.9292999999999999,21.3739,9.0
"Tray Cater Cmbo 16"" w / dome lid",10/13/2015,Catering 4320,each,14.0,0.0,0.0,0,0,0.0,0,6.0,1.7116,10.2696,8.0
Party Tray Bags,10/13/2015,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,10/20/2015,Bread 4311,ea,500.0,1050.0,0.0,0,0,1050.0,0,621.0,0.4388,272.4948,929.0
Wheat,10/20/2015,Bread 4311,ea,35.0,48.0,0.0,0,0,48.0,0,34.0,1.4606000000000001,49.6604,49.0
Equal Sugar Substitute,10/20/2015,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,10/20/2015,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,10/20/2015,Food 4312,lb,16.5,37.15,0.0,0,0,37.15,0,21.5,3.1719999999999997,68.198,32.15
Salami,10/20/2015,Food 4312,lb,39.5,0.0,0.0,0,0,0.0,0,9.0,2.919,26.271,30.5
Ham,10/20/2015,Food 4312,lb,129.75,90.45,0.0,0,0,90.45,0,120.75,2.0838997929606626,251.63090000000003,99.44999999999999
Turkey,10/20/2015,Food 4312,lb,114.0,183.65,0.0,0,0,183.65,0,162.25,3.97900030816641,645.5928,135.39999999999998
Beef,10/20/2015,Food 4312,lb,40.0,91.45,0.0,0,0,91.45,0,65.25,4.826,314.8965,66.19999999999999
Bacon,10/20/2015,Food 4312,ea,820.0,1200.0,0.0,0,0,1200.0,0,967.0,0.2218,214.4806,1053.0
Cheese,10/20/2015,Food 4312,lb,85.0,106.87,0.0,0,0,106.87,0,78.5,2.3640000000000003,185.574,113.37
Mayonnaise,10/20/2015,Food 4312,gal mayo,48.75,12.0,0.0,0,0,12.0,0,49.5,8.1602,403.9299,11.25
Oil,10/20/2015,Food 4312,gal oil,13.0,0.0,0.0,0,0,0.0,0,12.0,8.5237,102.2844,1.0
Vinegar,10/20/2015,Food 4312,gal vinegar,9.75,0.0,0.0,0,0,0.0,0,9.0,3.8909,35.0181,0.75
Avocado,10/20/2015,Food 4312,avo can,13.0,12.0,0.0,0,0,12.0,0,14.100000381469727,3.2099999131547667,45.261,10.899999618530273
Peppers Cherry,10/20/2015,Food 4312,Gal Peppers,27.75,0.0,0.0,0,0,0.0,0,24.200000762939453,7.4528014179323865,180.3578,3.549999237060547
Mustard Dijon,10/20/2015,Food 4312,jar dijon,14.0,0.0,0.0,0,0,0.0,0,12.25,5.241804081632654,64.2121,1.75
Soy Sauce,10/20/2015,Food 4312,gal soy,2.4000000953674316,0.0,0.0,0,0,0.0,0,2.25,9.430711111111112,21.2191,0.15000009536743164
Tuna,10/20/2015,Food 4312,can tuna,18.25,6.0,0.0,0,0,6.0,0,18.600000381469727,7.824397688990816,145.5338,5.649999618530273
Pam Spray,10/20/2015,Food 4312,ea,4.0,0.0,0.0,0,0,0.0,0,4.0,2.4955,9.982,0.0
Oregano,10/20/2015,Food 4312,cont oregano,4.099999904632568,0.0,0.0,0,0,0.0,0,4.050000190734863,20.596591622595536,83.4162,0.04999971389770508
Basil,10/20/2015,Food 4312,cont basil,4.099999904632568,0.0,0.0,0,0,0.0,0,4.050000190734863,21.818789095900307,88.3661,0.04999971389770508
Sugar,10/20/2015,Food 4312,lb,20.0,25.0,0.0,0,0,25.0,0,25.0,0.5852,14.63,20.0
Mayo Packets,10/20/2015,Food 4312,Box 204,0.75,1.0,0.0,0,0,1.0,0,1.0,17.79,17.79,0.75
Mustard Packets,10/20/2015,Food 4312,Box 500,0.8999999761581421,1.0,0.0,0,0,1.0,0,1.5,5.88,8.82,0.3999999761581421
Sweet n Low Packets,10/20/2015,Food 4312,Case  3000,0.2680000039935112,0.0,0.0,0,0,0.0,0,0.2680000039935112,23.232462340376497,6.2263,0.0
Pickles,10/20/2015,Sides 4313,ea,59.0,144.0,0.0,0,0,144.0,0,85.0,0.3481,29.588500000000003,118.0
Chip JJ Reg ,10/20/2015,Sides 4313,ea,158.0,240.0,0.0,0,0,240.0,0,263.0,0.36419999999999997,95.7846,135.0
Chip JJ BBQ ,10/20/2015,Sides 4313,ea,207.0,300.0,0.0,0,0,300.0,0,269.0,0.3642,97.9698,238.0
Chip JJ Jalapeno ,10/20/2015,Sides 4313,ea,104.0,300.0,0.0,0,0,300.0,0,191.0,0.3642,69.5622,213.0
Chip JJ S&V ,10/20/2015,Sides 4313,ea,113.0,240.0,0.0,0,0,240.0,0,137.0,0.3642,49.8954,216.0
Chip JJ Skinny ,10/20/2015,Sides 4313,ea,81.0,60.0,0.0,0,0,60.0,0,72.0,0.4297,30.9384,69.0
Cookie Oatmeal Raisin,10/20/2015,Sides 4313,ea,32.0,56.0,0.0,0,0,56.0,0,50.0,0.46340000000000003,23.17,38.0
Cookie JJ Triple Choc Chip,10/20/2015,Sides 4313,ea,100.0,112.0,0.0,0,0,112.0,0,113.0,0.5529,62.47769999999999,99.0
Sysco Cup Foam Tall 12 oz,10/20/2015,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,10/20/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,10/20/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Napkins,10/20/2015,Paper 4314,Pack 567,0.0,0.0,0.0,0,0,0.0,0,0.0,3.05,0.0,0.0
Napkins - Case 24 / Pack 284,10/20/2015,Paper 4314,Pack 284,8.800000190734863,24.0,0.0,0,0,24.0,0,25.200000047683716,1.4120992036772166,35.5849,7.6000001430511475
Cup 22oz JJ,10/20/2015,Paper 4314,ea,859.0,0.0,0.0,0,0,0.0,0,234.0,0.0359,8.4006,625.0
Lid 22oz JJ,10/20/2015,Paper 4314,ea,375.0,1000.0,0.0,0,0,1000.0,0,857.0,0.0107,9.1699,518.0
Cup 30oz JJ,10/20/2015,Paper 4314,ea,584.0,750.0,0.0,0,0,750.0,0,1118.0,0.05979999999999999,66.8564,216.0
Lid 30oz JJ,10/20/2015,Paper 4314,ea,899.0,0.0,0.0,0,0,0.0,0,688.0,0.018199999999999997,12.521599999999998,211.0
Bags 8# JJ,10/20/2015,Paper 4314,Box 1000,1.149999976158142,0.0,0.0,0,0,0.0,0,0.5,42.46,21.23,0.6499999761581421
Wrap Sandwich,10/20/2015,Paper 4314,Box 1000,3.9000000953674316,0.0,0.0,0,0,0.0,0,1.75,22.176685714285714,38.8092,2.1500000953674316
8X10 Port Pap.,10/20/2015,Paper 4314,Box 500,12.75,12.0,0.0,0,0,12.0,0,15.75,2.735003174603175,43.0763,9.0
Straws,10/20/2015,Paper 4314,Box 300,18.25,0.0,0.0,0,0,0.0,0,16.0,1.6692,26.7072,2.2499999999999996
Pan Liners,10/20/2015,Paper 4314,Box 1000,0.6000000238418579,0.0,0.0,0,0,0.0,0,0.5,30.98,15.49,0.10000002384185791
Mylar,10/20/2015,Paper 4314,roll 5280,0.8999999761581421,1.0,0.0,0,0,1.0,0,1.600000023841858,83.76512375180239,134.0242,0.2999999523162842
Cucumber,10/20/2015,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,10/20/2015,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,10/20/2015,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,10/20/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,10/20/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,10/20/2015,Produce 4315,Head Let,55.0,192.0,0.0,0,0,192.0,0,86.0,1.4264000000000001,122.67040000000001,161.0
Tomatoes,10/20/2015,Produce 4315,lb,62.0,175.0,0.0,0,0,175.0,0,115.0,1.3592,156.308,122.0
Onions,10/20/2015,Produce 4315,lb,13.0,50.0,0.0,0,0,50.0,0,27.0,0.6066,16.3782,36.0
Sprouts,10/20/2015,Produce 4315,lb,8.75,6.0,0.0,0,0,6.0,0,6.0,2.1416999999999997,12.850199999999997,8.75
Celery,10/20/2015,Produce 4315,stalk,2.75,6.0,0.0,0,0,6.0,0,2.5999999046325684,1.5900000583208547,4.134,6.150000095367432
Cucumbers,10/20/2015,Produce 4315,ea,8.0,24.0,0.0,0,0,24.0,0,18.0,1.2142,21.8556,14.0
Syrup Coke,10/20/2015,Beverage 4316,gal,6.5,0.0,0.0,0,0,0.0,0,3.5,13.73,48.055,3.0
Syrup Diet Coke,10/20/2015,Beverage 4316,gal,5.5,0.0,0.0,0,0,0.0,0,3.0,13.729999999999999,41.19,2.5
Syrup Sprite,10/20/2015,Beverage 4316,gal,2.0,0.0,0.0,0,0,0.0,0,0.5,13.73,6.865,1.5
Syrup Lemonade Light,10/20/2015,Beverage 4316,gal,1.5,2.5,0.0,0,0,2.5,0,3.0,14.9,44.7,1.0
Syrup Mello Yellow,10/20/2015,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,2.0,14.32,28.64,1.0
Syrup Dr. Pepper,10/20/2015,Beverage 4316,gal,4.5,5.0,0.0,0,0,5.0,0,6.5,13.459999999999999,87.49,3.0
Syrup Cherry Coke,10/20/2015,Beverage 4316,gal,2.5,5.0,0.0,0,0,5.0,0,4.5,13.729999999999999,61.785,3.0
Syrup Powerade,10/20/2015,Beverage 4316,gal,2.0,2.5,0.0,0,0,2.5,0,3.5,14.319999999999999,50.12,1.0
Tea Bag Brew Lipton,10/20/2015,Beverage 4316,ea,33.0,0.0,0.0,0,0,0.0,0,19.0,0.9513,18.0747,14.0
Water (bottle),10/20/2015,Beverage 4316,bottle,35.0,48.0,0.0,0,0,48.0,0,49.0,0.2783,13.6367,34.0
JJ Lunch Box,10/20/2015,Catering 4320,ea,151.0,0.0,0.0,0,0,0.0,0,151.0,0.32,48.32,0.0
"Tray Cater Cmbo 12"" w / dome lid",10/20/2015,Catering 4320,each,23.0,0.0,0.0,0,0,0.0,0,18.0,0.9293,16.7274,5.0
"Tray Cater Cmbo 16"" w / dome lid",10/20/2015,Catering 4320,each,6.0,25.0,0.0,0,0,25.0,0,27.0,1.7116,46.2132,4.0
Party Tray Bags,10/20/2015,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
French Bread 32 ct,10/27/2015,Bread 4311,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Mini Loaf,10/27/2015,Bread 4311,ea,621.0,924.0,0.0,0,0,924.0,0,566.0,0.4388,248.3608,979.0
Wheat,10/27/2015,Bread 4311,ea,34.0,48.0,0.0,0,0,48.0,0,34.0,1.4606000000000001,49.6604,48.0
Equal Sugar Substitute,10/27/2015,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,10/27/2015,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,10/27/2015,Food 4312,lb,21.5,36.6,0.0,0,0,36.6,0,25.5,3.056,77.928,32.6
Salami,10/27/2015,Food 4312,lb,9.0,35.25,0.0,0,0,35.25,0,13.75,2.9170036363636367,40.1088,30.5
Ham,10/27/2015,Food 4312,lb,120.75,85.1,0.0,0,0,85.1,0,99.5,2.080300502512563,206.9899,106.35
Turkey,10/27/2015,Food 4312,lb,162.25,122.9,0.0,0,0,122.9,0,146.75,3.979000340715503,583.9183,138.39999999999998
Beef,10/27/2015,Food 4312,lb,65.25,68.75,0.0,0,0,68.75,0,72.0,4.826,347.472,62.0
Bacon,10/27/2015,Food 4312,ea,967.0,1200.0,0.0,0,0,1200.0,0,1152.0,0.22740000000000002,261.9648,1015.0
Cheese,10/27/2015,Food 4312,lb,78.5,107.68,0.0,0,0,107.68,0,74.0,2.364,174.93599999999998,112.18
Mayonnaise,10/27/2015,Food 4312,gal mayo,49.5,12.0,0.0,0,0,12.0,0,50.5,8.1602,412.0901,11.0
Oil,10/27/2015,Food 4312,gal oil,12.0,0.0,0.0,0,0,0.0,0,10.75,8.523702325581395,91.62979999999999,1.25
Vinegar,10/27/2015,Food 4312,gal vinegar,9.0,4.0,0.0,0,0,4.0,0,12.199999809265137,3.889098421457923,47.447,0.8000001907348633
Avocado,10/27/2015,Food 4312,avo can,14.100000381469727,12.0,0.0,0,0,12.0,0,15.5,3.21,49.755,10.600000381469727
Peppers Cherry,10/27/2015,Food 4312,Gal Peppers,24.200000762939453,4.0,0.0,0,0,4.0,0,24.75,7.4528,184.4568,3.450000762939453
Mustard Dijon,10/27/2015,Food 4312,jar dijon,12.25,6.0,0.0,0,0,6.0,0,16.0,5.2418,83.8688,2.25
Soy Sauce,10/27/2015,Food 4312,gal soy,2.25,0.0,0.0,0,0,0.0,0,2.0999999046325684,9.430714713991925,19.8045,0.15000009536743164
Tuna,10/27/2015,Food 4312,can tuna,18.600000381469727,6.0,0.0,0,0,6.0,0,19.25,7.887901298701298,151.8421,5.350000381469727
Pam Spray,10/27/2015,Food 4312,ea,4.0,0.0,0.0,0,0,0.0,0,3.0,2.4955000000000003,7.486500000000001,1.0
Oregano,10/27/2015,Food 4312,cont oregano,4.050000190734863,0.0,0.0,0,0,0.0,0,3.9000000953674316,20.596589239937483,80.3267,0.15000009536743164
Basil,10/27/2015,Food 4312,cont basil,4.050000190734863,0.0,0.0,0,0,0.0,0,3.9000000953674316,21.8187943382558,85.0933,0.15000009536743164
Sugar,10/27/2015,Food 4312,lb,25.0,25.0,0.0,0,0,25.0,0,26.0,0.5851999999999999,15.2152,24.0
Mayo Packets,10/27/2015,Food 4312,Box 204,1.0,1.0,0.0,0,0,1.0,0,0.6000000238418579,17.78999929308894,10.674,1.399999976158142
Mustard Packets,10/27/2015,Food 4312,Box 500,1.5,0.0,0.0,0,0,0.0,0,1.0,5.88,5.88,0.5
Sweet n Low Packets,10/27/2015,Food 4312,Case  3000,0.2680000039935112,0.0,0.0,0,0,0.0,0,0.2680000039935112,23.232462340376497,6.2263,0.0
Pickles,10/27/2015,Sides 4313,ea,85.0,72.0,0.0,0,0,72.0,0,38.0,0.3481,13.2278,119.0
Chip JJ Reg ,10/27/2015,Sides 4313,ea,263.0,120.0,0.0,0,0,120.0,0,231.0,0.3642,84.1302,152.0
Chip JJ BBQ ,10/27/2015,Sides 4313,ea,269.0,180.0,0.0,0,0,180.0,0,185.0,0.36419999999999997,67.377,264.0
Chip JJ Jalapeno ,10/27/2015,Sides 4313,ea,191.0,180.0,0.0,0,0,180.0,0,121.0,0.36419999999999997,44.0682,250.0
Chip JJ S&V ,10/27/2015,Sides 4313,ea,137.0,180.0,0.0,0,0,180.0,0,104.0,0.3642,37.8768,213.0
Chip JJ Skinny ,10/27/2015,Sides 4313,ea,72.0,60.0,0.0,0,0,60.0,0,43.0,0.4297,18.4771,89.0
Cookie Oatmeal Raisin,10/27/2015,Sides 4313,ea,50.0,56.0,0.0,0,0,56.0,0,69.0,0.4634,31.9746,37.0
Cookie JJ Triple Choc Chip,10/27/2015,Sides 4313,ea,113.0,168.0,0.0,0,0,168.0,0,138.0,0.5529000000000001,76.3002,143.0
Sysco Cup Foam Tall 12 oz,10/27/2015,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,10/27/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,10/27/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Napkins,10/27/2015,Paper 4314,Pack 567,0.0,0.0,0.0,0,0,0.0,0,0.0,3.05,0.0,0.0
Napkins - Case 24 / Pack 284,10/27/2015,Paper 4314,Pack 284,25.200000047683716,0.0,0.0,0,0,0.0,0,16.899999618530273,1.412100623590156,23.8645,8.300000429153442
Cup 22oz JJ,10/27/2015,Paper 4314,ea,234.0,1000.0,0.0,0,0,1000.0,0,660.0,0.0359,23.694000000000003,574.0
Lid 22oz JJ,10/27/2015,Paper 4314,ea,857.0,1000.0,0.0,0,0,1000.0,0,1384.0,0.0107,14.8088,473.0
Cup 30oz JJ,10/27/2015,Paper 4314,ea,1118.0,0.0,0.0,0,0,0.0,0,904.0,0.0598,54.0592,214.0
Lid 30oz JJ,10/27/2015,Paper 4314,ea,688.0,0.0,0.0,0,0,0.0,0,480.0,0.0182,8.736,208.0
Bags 8# JJ,10/27/2015,Paper 4314,Box 1000,0.5,1.0,0.0,0,0,1.0,0,0.8999999761581421,42.4600011248059,38.214,0.6000000238418579
Wrap Sandwich,10/27/2015,Paper 4314,Box 1000,1.75,3.0,0.0,0,0,3.0,0,2.5999999046325684,22.17669312112856,57.6594,2.1500000953674316
8X10 Port Pap.,10/27/2015,Paper 4314,Box 500,15.75,0.0,0.0,0,0,0.0,0,7.25,2.7350068965517242,19.8288,8.5
Straws,10/27/2015,Paper 4314,Box 300,16.0,0.0,0.0,0,0,0.0,0,12.5,1.6692,20.865,3.4999999999999996
Pan Liners,10/27/2015,Paper 4314,Box 1000,0.5,0.0,0.0,0,0,0.0,0,0.5,30.98,15.49,0.0
Mylar,10/27/2015,Paper 4314,roll 5280,1.600000023841858,0.0,0.0,0,0,0.0,0,1.5,83.76313333333333,125.6447,0.10000002384185791
Cucumber,10/27/2015,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,10/27/2015,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,10/27/2015,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,10/27/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,10/27/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,10/27/2015,Produce 4315,Head Let,86.0,144.0,0.0,0,0,144.0,0,80.0,1.4409,115.272,150.0
Tomatoes,10/27/2015,Produce 4315,lb,115.0,100.0,0.0,0,0,100.0,0,80.0,1.3592,108.73599999999999,135.0
Onions,10/27/2015,Produce 4315,lb,27.0,50.0,0.0,0,0,50.0,0,43.0,0.6066,26.0838,34.0
Sprouts,10/27/2015,Produce 4315,lb,6.0,6.0,0.0,0,0,6.0,0,5.0,2.1417,10.7085,7.0
Celery,10/27/2015,Produce 4315,stalk,2.5999999046325684,3.0,0.0,0,0,3.0,0,0.25,1.59,0.3975,5.349999904632568
Cucumbers,10/27/2015,Produce 4315,ea,18.0,24.0,0.0,0,0,24.0,0,24.0,1.2338,29.6112,18.0
Syrup Coke,10/27/2015,Beverage 4316,gal,3.5,0.0,0.0,0,0,0.0,0,2.0,13.73,27.46,1.5
Syrup Diet Coke,10/27/2015,Beverage 4316,gal,3.0,5.0,0.0,0,0,5.0,0,6.0,13.729999999999999,82.38,2.0
Syrup Sprite,10/27/2015,Beverage 4316,gal,0.5,5.0,0.0,0,0,5.0,0,4.0,13.73,54.92,1.5
Syrup Lemonade Light,10/27/2015,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,1.75,14.9,26.075,1.25
Syrup Mello Yellow,10/27/2015,Beverage 4316,gal,2.0,0.0,0.0,0,0,0.0,0,1.25,14.319999999999999,17.9,0.75
Syrup Dr. Pepper,10/27/2015,Beverage 4316,gal,6.5,0.0,0.0,0,0,0.0,0,2.5,13.459999999999999,33.65,4.0
Syrup Cherry Coke,10/27/2015,Beverage 4316,gal,4.5,0.0,0.0,0,0,0.0,0,2.0,13.73,27.46,2.5
